machine_id,cycle,temperature,vibration,pressure,rpm,failure_within_20
M154,31,74.49,0.361,97.84,1512,0
M154,32,76.66,0.942,99.4,1466,0
M154,33,70.64,1.027,93.58,1492,0
M154,34,71.3,0.692,96.09,1495,0
M154,35,73.58,0.1,95.88,1487,0
M154,36,,0.202,95.15,1509,0
M154,37,70.57,0.1,98.12,1524,0
M154,38,78.66,0.1,94.78,1534,0
M154,39,79.01,0.375,93.14,1491,0
M154,40,75.91,0.661,94.98,1478,0
M154,41,78.56,0.1,98.58,1466,0
M154,42,75.63,0.1,97.39,1486,0
M154,43,71.28,0.869,95.15,1470,0
M154,44,73.42,0.739,96.18,1483,0
M154,45,69.71,0.948,97.78,1545,0
M154,46,75.04,0.307,95.73,1488,0
M154,47,79.61,0.88,97.9,1496,0
M154,48,70.58,0.261,97.78,1504,0
M154,49,72.3,1.733,96.88,1521,0
M154,50,75.39,0.706,93.56,1523,0
M154,51,72.2,0.481,98.86,1492,0
M154,52,77.89,0.1,98.56,1485,0
M154,53,71.63,1.346,99.56,1492,0
M154,54,87.38,1.196,96.82,1515,0
M154,55,79.4,1.443,95.87,1489,0
M154,56,81.64,0.956,93.95,1521,0
M154,57,68.6,0.155,98.35,1500,0
M154,58,73.39,0.1,96.1,1510,0
M154,59,73.06,0.1,98.42,1494,0
M154,60,69.93,0.1,95.35,1477,0
M154,61,75.44,0.53,99.36,1522,0
M154,62,78.55,0.799,93.56,1477,0
M154,63,74.72,0.1,94.26,1508,0
M154,64,72.48,0.1,98.82,1499,0
M154,65,77.02,0.392,94.74,1525,0
M154,66,66.72,0.756,97.1,1503,0
M154,67,76.83,0.82,96.53,1490,0
M154,68,78.31,0.39,94.84,1470,0
M154,69,74.46,1.448,97.34,1504,0
M154,70,79.99,0.179,93.64,1491,0
M154,71,76.37,0.159,94.16,1504,0
M154,72,83.91,0.443,98.92,1488,0
M154,73,74.2,1.682,99.5,1515,0
M154,74,76.08,0.411,95.3,1483,0
M154,75,79.76,0.19,96.5,1502,0
M154,76,79.27,0.142,97.67,1516,0
M154,77,77.33,0.1,99.3,1520,0
M154,78,72.41,1.553,97.62,1487,0
M154,79,78.79,0.248,94.91,1487,0
M154,80,83.62,0.672,99.29,1482,0
M154,81,76.1,0.776,93.69,1515,0
M154,82,80.51,0.189,98.12,1503,0
M154,83,73.64,0.276,100.73,1491,0
M154,84,78.48,0.644,96.84,1500,0
M154,85,75.38,0.328,95.78,1465,0
M154,86,81.13,0.238,98.26,1480,0
M154,87,79.89,0.305,96.3,1485,0
M154,88,78.68,0.184,92.64,1474,0
M154,89,81.68,0.251,96.77,1497,0
M154,90,74.91,0.722,94.48,1533,0
M154,91,84.53,0.575,96.52,1509,0
M154,92,76.89,0.94,93.45,1476,0
M154,93,75.34,0.1,98.59,1453,0
M154,94,76.48,0.15,94.83,1488,0
M154,95,74.31,0.1,91.15,1518,0
M154,96,76.7,0.479,95.94,1477,0
M154,97,73.34,0.1,96.12,1499,0
M154,98,72.09,1.301,93.72,1512,0
M154,99,68.95,0.1,93.27,1491,0
M154,100,81.84,0.736,91.07,1503,0
M154,101,80.03,0.403,94.36,1534,0
M154,102,79.99,0.87,94.44,1483,0
M154,103,70.64,0.329,98.74,1488,0
M154,104,82.52,0.233,98.08,1540,0
M154,105,74.38,0.1,91.6,1489,0
M154,106,73.78,1.017,94.67,1479,0
M154,107,75.64,0.657,93.25,1478,0
M154,108,76.02,0.1,94.76,1466,0
M154,109,78.57,0.27,93.76,1502,0
M154,110,74.71,0.1,93.5,1475,0
M154,111,75.07,0.304,94.26,1503,0
M154,112,80.06,0.263,93.63,1478,0
M154,113,80.3,1.037,93.97,1506,0
M154,114,76.22,1.154,92.45,1456,0
M154,115,84.21,0.1,91.9,1507,0
M154,116,79.08,0.583,100.46,1475,0
M154,117,80.69,1.273,93.36,1491,0
M154,118,81.02,0.812,90.5,1478,0
M154,119,74.3,0.915,95.0,1477,0
M154,120,74.42,0.682,94.06,1510,0
M154,121,73.14,0.1,92.5,1525,0
M154,122,75.38,1.291,95.96,1457,0
M154,123,77.6,1.157,91.56,1487,0
M154,124,74.36,1.063,94.85,1459,0
M154,125,82.22,1.193,94.37,1487,0
M154,126,71.6,1.324,93.91,1472,0
M154,127,78.22,0.889,96.11,1486,0
M154,128,79.22,0.932,94.63,1473,0
M154,129,78.45,0.1,92.3,1501,0
M154,130,77.15,1.506,93.32,1495,0
M154,131,76.34,1.029,94.55,1505,0
M154,132,74.75,0.544,93.59,1485,0
M154,133,76.24,1.55,92.73,1472,0
M154,134,83.33,1.524,93.87,1488,0
M154,135,81.72,0.27,93.79,1495,0
M154,136,82.76,0.1,89.74,1463,0
M154,137,80.13,1.281,90.0,1478,0
M154,138,77.53,0.952,93.73,1495,0
M154,139,77.21,0.192,95.66,1513,0
M154,140,76.73,0.803,91.35,1463,0
M154,141,76.83,0.533,93.54,1502,0
M154,142,84.89,0.103,98.3,1498,0
M154,143,76.85,1.002,92.2,1508,0
M154,144,76.39,0.294,95.01,1485,0
M154,145,84.85,1.269,88.84,1487,0
M154,146,81.15,2.152,87.22,1491,0
M154,147,78.21,1.651,94.62,1496,0
M154,148,82.57,1.57,91.34,1450,0
M154,149,78.98,0.189,90.25,1482,0
M154,150,84.44,0.787,88.61,1481,0
M154,151,77.15,0.738,90.92,1480,0
M154,152,84.39,1.576,94.9,1479,0
M154,153,79.82,0.833,91.09,1498,0
M154,154,71.3,0.662,91.7,1474,0
M154,155,74.09,1.393,90.16,1487,0
M154,156,80.66,1.454,89.49,1498,0
M154,157,80.5,1.422,92.32,1473,0
M154,158,80.2,1.88,92.7,1435,0
M154,159,82.75,0.766,91.92,1498,0
M154,160,85.52,1.778,91.21,1463,0
M154,161,81.65,0.574,90.31,1482,0
M154,162,85.41,2.047,87.61,1474,0
M154,163,84.56,0.773,91.48,1497,0
M154,164,84.72,1.258,89.6,1485,0
M154,165,81.3,1.828,89.64,1483,0
M154,166,77.4,2.002,88.55,1461,0
M154,167,80.56,1.45,90.5,1455,0
M154,168,84.75,2.111,93.34,1492,0
M154,169,86.25,2.234,91.05,1460,0
M154,170,80.13,1.069,90.84,1504,0
M154,171,86.78,1.367,90.62,1489,0
M154,172,86.67,2.19,87.07,1488,0
M154,173,84.64,1.703,89.65,1483,0
M154,174,85.88,1.784,88.99,1469,1
M154,175,87.44,2.418,89.09,1504,1
M154,176,81.53,1.213,88.97,1457,1
M154,177,85.68,1.766,87.8,1485,1
M154,178,84.52,2.564,89.38,1499,1
M154,179,82.98,1.851,86.83,1487,1
M154,180,86.42,2.262,93.97,1507,1
M154,181,,2.204,85.73,1500,1
M154,182,81.28,1.921,89.96,1434,1
M154,183,87.1,1.244,92.63,1455,1
M154,184,90.54,2.246,89.53,1493,1
M154,185,89.11,1.826,85.41,1497,1
M154,186,90.26,1.606,90.23,1455,1
M154,187,82.47,1.58,85.96,1521,1
M154,188,88.55,2.163,84.36,1484,1
M154,189,88.38,1.87,86.25,1516,1
M154,190,83.23,3.049,90.16,1452,1
M154,191,86.18,3.328,84.93,1443,1
M154,192,84.89,2.131,89.39,1472,1
M154,193,89.53,2.895,90.68,1477,1
M154,194,89.66,1.484,86.83,1493,1
M155,1,63.89,1.571,104.39,1525,0
M155,2,73.93,2.456,95.64,1501,0
M155,3,71.3,2.952,102.43,1489,0
M155,4,74.34,2.927,98.79,1504,0
M155,5,67.0,2.479,104.32,1498,0
M155,6,73.38,1.565,99.0,1512,0
M155,7,69.0,3.362,97.89,1523,0
M155,8,66.64,2.948,99.11,1497,0
M155,9,72.05,3.056,100.32,1502,0
M155,10,65.03,2.607,99.45,1503,0
M155,11,65.59,1.926,101.68,1489,0
M155,12,73.48,3.388,99.71,1520,0
M155,13,63.79,2.386,98.37,1514,0
M155,14,77.46,2.375,100.91,1532,0
M155,15,68.89,1.586,95.99,1486,0
M155,16,70.19,2.429,99.95,1498,0
M155,17,72.22,2.782,97.44,1521,0
M155,18,75.62,3.416,98.67,1493,0
M155,19,67.46,1.719,99.7,1519,0
M155,20,64.0,1.999,101.11,1482,0
M155,21,70.3,0.878,98.67,1513,0
M155,22,69.19,0.855,100.17,1504,0
M155,23,65.89,3.315,102.17,1488,0
M155,24,66.73,2.223,99.44,1487,0
M155,25,68.44,2.503,99.89,1518,0
M155,26,71.96,2.367,98.35,1500,0
M155,27,66.34,1.806,100.3,1512,0
M155,28,67.43,1.766,97.6,1484,0
M155,29,81.27,1.842,102.95,1517,0
M155,30,66.81,2.648,97.31,1502,0
M155,31,73.29,2.8,98.6,1500,0
M155,32,72.39,1.536,99.02,1544,0
M155,33,64.99,1.976,99.08,1513,0
M155,34,68.24,2.124,101.71,1478,0
M155,35,64.32,2.226,97.53,1461,0
M155,36,69.0,2.555,99.12,1454,0
M155,37,68.72,1.826,100.24,1447,0
M155,38,66.18,2.579,101.73,1511,0
M155,39,77.47,2.824,100.77,1522,0
M155,40,68.36,1.242,97.95,1522,0
M155,41,64.65,2.594,98.39,1513,0
M155,42,73.36,1.433,101.78,1499,0
M155,43,70.16,1.737,97.7,1514,0
M155,44,67.49,2.507,99.22,1477,0
M155,45,65.97,2.243,100.94,1477,0
M155,46,69.21,2.108,98.64,1492,0
M155,47,69.05,2.183,98.67,1508,0
M155,48,67.03,1.202,98.93,1503,0
M155,49,70.91,1.776,95.34,1512,0
M155,50,63.48,2.299,95.81,1482,0
M155,51,66.98,1.893,98.54,1496,0
M155,52,70.49,1.587,100.92,1499,0
M155,53,62.82,1.443,97.98,1500,0
M155,54,72.08,2.464,97.14,1448,0
M155,55,71.41,2.392,98.34,1525,0
M155,56,68.62,2.68,98.19,1477,0
M155,57,67.28,1.959,99.38,1513,0
M155,58,73.5,2.867,96.73,1503,0
M155,59,68.69,1.587,98.81,1496,0
M155,60,68.99,2.564,96.21,1484,0
M155,61,67.72,2.694,98.76,1514,0
M155,62,72.27,2.65,99.42,1471,0
M155,63,66.01,2.121,99.5,1441,0
M155,64,69.47,1.769,96.97,1512,0
M155,65,67.17,2.621,100.07,1488,0
M155,66,66.65,2.297,100.07,1506,0
M155,67,70.62,2.952,99.03,1474,0
M155,68,70.4,2.37,97.22,1472,0
M155,69,66.91,2.587,100.06,1517,0
M155,70,64.88,2.443,96.07,1478,0
M155,71,65.65,2.292,100.48,1490,0
M155,72,73.15,2.29,99.17,1503,0
M155,73,70.29,2.433,97.59,1509,0
M155,74,70.92,1.688,96.68,1493,0
M155,75,63.82,2.45,98.09,1508,0
M155,76,66.58,2.088,95.72,1462,0
M155,77,70.0,2.159,100.16,1459,0
M155,78,68.48,1.79,99.76,1499,0
M155,79,74.6,1.874,95.13,1481,0
M155,80,67.47,2.39,97.23,1482,0
M155,81,72.04,1.991,100.72,1482,0
M155,82,69.68,3.186,100.16,1465,0
M155,83,69.3,3.463,98.02,1490,0
M155,84,68.08,1.61,98.51,1479,0
M155,85,72.82,2.709,101.48,1484,0
M155,86,69.85,2.142,97.86,1482,0
M155,87,70.59,2.529,97.46,1465,0
M155,88,71.06,1.672,94.96,1452,0
M155,89,72.19,1.571,96.3,1478,0
M155,90,67.87,2.968,96.59,1498,0
M155,91,69.86,2.427,97.12,1489,0
M155,92,69.99,2.547,97.58,1465,0
M155,93,71.11,2.344,94.95,1478,0
M155,94,67.7,2.849,96.92,1482,0
M155,95,67.1,1.822,99.29,1478,0
M155,96,66.25,2.272,97.85,1523,0
M155,97,68.34,2.69,98.09,1523,0
M155,98,67.51,2.452,95.04,1472,0
M155,99,71.25,2.749,97.49,1495,0
M155,100,71.08,2.917,98.14,1468,0
M155,101,71.55,2.064,101.0,1486,0
M155,102,73.27,2.822,99.8,1517,0
M155,103,69.31,2.109,96.91,1464,0
M155,104,72.44,2.654,95.28,1488,0
M155,105,64.31,2.026,98.4,1492,0
M155,106,70.6,2.591,97.5,1522,0
M155,107,69.67,2.415,97.23,1492,0
M155,108,71.63,2.471,95.52,1475,0
M155,109,76.15,2.06,93.53,1478,0
M155,110,67.29,2.281,94.21,1488,0
M155,111,72.53,1.89,94.88,1501,0
M155,112,69.76,2.417,98.6,1493,0
M155,113,68.96,2.149,95.51,1493,0
M155,114,75.1,2.564,100.15,1485,0
M155,115,76.74,3.094,96.25,1503,0
M155,116,74.33,2.88,97.31,1468,0
M155,117,71.3,2.144,98.97,1479,0
M155,118,72.68,2.682,93.39,1491,0
M155,119,70.82,3.273,95.34,1500,0
M155,120,76.38,2.642,95.99,1481,0
M155,121,71.58,2.321,97.62,1510,0
M155,122,71.13,1.808,96.83,1506,0
M155,123,72.37,2.305,97.33,1459,0
M155,124,70.84,2.624,95.19,1493,0
M155,125,74.99,2.965,93.54,1517,0
M155,126,74.91,3.204,94.1,1486,0
M155,127,78.6,2.794,95.46,1511,0
M155,128,67.32,2.991,97.69,1491,0
M155,129,68.85,3.055,94.79,1509,0
M155,130,73.68,2.66,94.86,1457,0
M155,131,76.94,2.87,92.83,1439,0
M155,132,64.79,2.059,97.16,1483,0
M155,133,70.27,2.933,93.85,1474,0
M155,134,73.53,2.781,95.92,1449,0
M155,135,70.73,2.257,97.95,1494,0
M155,136,66.8,1.984,104.29,1527,0
M155,137,81.54,3.362,94.43,1503,0
M155,138,74.34,2.888,91.78,1479,0
M155,139,73.53,2.566,93.36,1485,0
M155,140,78.47,2.686,95.15,1469,0
M155,141,70.75,2.794,96.37,1469,0
M155,142,76.99,2.489,94.22,1463,0
M155,143,73.96,2.953,95.72,1452,0
M155,144,69.68,3.223,93.54,1476,0
M155,145,76.84,2.217,92.48,1506,0
M155,146,69.61,3.328,96.86,1489,0
M155,147,75.26,2.3,97.04,1492,0
M155,148,72.96,2.276,97.98,1472,0
M155,149,68.18,2.824,95.2,1517,0
M155,150,69.3,1.994,96.69,1509,0
M155,151,75.36,2.796,93.79,1475,0
M155,152,72.27,2.848,95.04,1493,0
M155,153,73.41,3.212,94.56,1483,0
M155,154,68.71,2.773,96.19,1501,0
M155,155,78.08,3.019,95.56,1473,0
M155,156,76.8,2.75,94.4,1515,0
M155,157,77.09,2.409,96.37,1476,0
M155,158,75.81,2.939,95.15,1514,0
M155,159,73.32,2.788,93.37,1469,0
M155,160,74.29,3.566,92.51,1477,0
M155,161,73.78,2.23,91.29,1489,0
M155,162,76.32,2.526,96.26,1499,0
M155,163,74.07,2.749,91.4,1494,0
M155,164,69.34,2.864,92.86,1484,0
M155,165,83.1,2.466,94.12,1492,0
M155,166,77.68,3.18,88.27,1491,0
M155,167,80.41,2.887,92.19,1472,0
M155,168,74.83,2.718,94.41,1513,0
M155,169,76.54,3.06,94.84,1512,0
M155,170,72.68,4.339,93.56,1527,0
M155,171,75.97,3.287,91.22,1467,0
M155,172,79.91,3.965,92.34,1505,0
M155,173,70.64,3.1,93.02,1474,0
M155,174,77.3,2.794,93.38,1461,0
M155,175,77.01,3.245,91.75,1477,0
M155,176,76.06,3.05,96.96,1475,0
M155,177,74.08,4.501,94.63,1493,0
M155,178,72.79,3.709,89.34,1476,0
M155,179,82.4,2.091,95.48,1485,0
M155,180,78.1,3.639,90.27,1469,0
M155,181,78.96,3.856,93.7,1475,0
M155,182,76.63,3.229,92.02,1468,0
M155,183,74.3,2.901,92.37,1482,0
M155,184,80.3,3.026,90.34,1499,0
M155,185,81.59,4.855,91.89,1503,1
M155,186,79.76,3.94,90.76,1507,1
M155,187,75.3,3.742,90.36,1507,1
M155,188,79.89,3.589,90.43,1489,1
M155,189,80.97,3.067,92.43,1479,1
M155,190,76.44,3.564,94.06,1504,1
M155,191,83.24,3.117,88.8,1505,1
M155,192,79.91,4.179,89.27,1466,1
M155,193,77.88,4.277,92.32,1502,1
M155,194,80.2,3.99,91.79,1486,1
M155,195,78.98,3.653,91.28,1471,1
M155,196,84.01,2.942,93.18,1473,1
M155,197,80.3,4.466,90.88,1488,1
M155,198,85.72,3.838,88.04,1488,1
M155,199,82.45,3.31,91.7,1486,1
M155,200,77.51,4.465,88.29,1516,1
M155,201,78.72,4.005,87.91,1492,1
M155,202,81.95,4.172,88.95,1453,1
M155,203,80.49,4.179,89.15,1470,1
M155,204,80.14,3.955,90.61,1480,1
M155,205,85.05,5.307,93.1,1477,1
M156,1,51.59,2.927,98.35,1536,0
M156,2,56.71,2.183,97.62,1513,0
M156,3,55.54,4.264,97.49,1468,0
M156,4,51.75,3.317,97.87,1522,0
M156,5,57.91,2.107,101.87,1506,0
M156,6,53.75,3.005,97.84,1495,0
M156,7,52.44,3.282,95.3,1522,0
M156,8,51.04,1.919,98.59,1506,0
M156,9,52.23,2.122,97.95,1504,0
M156,10,53.18,2.486,97.8,1501,0
M156,11,57.82,1.758,98.27,1475,0
M156,12,59.18,3.073,94.14,1469,0
M156,13,59.13,2.719,97.17,1464,0
M156,14,50.38,2.883,99.17,1457,0
M156,15,55.89,3.334,93.77,1474,0
M156,16,54.49,3.249,96.31,1491,0
M156,17,55.19,2.385,96.82,1518,0
M156,18,52.46,2.803,92.5,1485,0
M156,19,55.74,3.436,99.01,1485,0
M156,20,53.83,3.847,97.96,1491,0
M156,21,52.81,1.974,94.52,1494,0
M156,22,58.94,3.144,94.49,1482,0
M156,23,52.51,1.353,97.58,1525,0
M156,24,52.18,1.598,96.13,1462,0
M156,25,51.82,4.161,98.59,1509,0
M156,26,57.08,2.975,95.42,1527,0
M156,27,47.56,2.733,98.64,1498,0
M156,28,54.68,3.077,96.16,1521,0
M156,29,50.32,2.957,94.02,1504,0
M156,30,55.21,2.985,94.52,1470,0
M156,31,56.56,3.096,95.89,1522,0
M156,32,54.95,3.241,95.65,1515,0
M156,33,54.4,3.187,97.68,1501,0
M156,34,56.14,3.385,91.97,1466,0
M156,35,55.68,2.89,97.28,1500,0
M156,36,59.23,3.566,94.23,1527,0
M156,37,60.12,2.673,95.31,1533,0
M156,38,57.32,2.726,93.54,1482,0
M156,39,60.2,2.013,95.88,1499,0
M156,40,47.84,3.483,92.57,1493,0
M156,41,56.99,2.73,99.48,1474,0
M156,42,53.48,2.235,91.29,1467,0
M156,43,52.84,3.33,95.66,1493,0
M156,44,50.96,3.336,95.54,1492,0
M156,45,59.72,2.827,93.75,1492,0
M156,46,51.65,2.946,95.87,1471,0
M156,47,57.33,2.884,91.63,1502,0
M156,48,58.31,2.127,95.29,1477,0
M156,49,51.79,2.266,95.41,1450,0
M156,50,60.75,2.519,90.87,1471,0
M156,51,52.14,2.031,93.24,1461,0
M156,52,56.6,2.412,92.86,1494,0
M156,53,56.02,2.56,94.62,1483,0
M156,54,53.91,3.399,95.24,1528,0
M156,55,54.22,3.462,96.8,1480,0
M156,56,58.45,3.917,95.78,1502,0
M156,57,,2.831,95.79,1505,0
M156,58,53.85,2.487,91.13,1483,0
M156,59,53.06,3.66,94.32,1507,0
M156,60,54.58,2.997,96.04,1499,0
M156,61,54.48,2.786,90.59,1504,0
M156,62,51.63,3.013,94.3,1467,0
M156,63,59.69,4.318,93.62,1461,0
M156,64,61.56,3.075,89.75,1513,0
M156,65,55.27,3.896,95.59,1531,0
M156,66,53.52,3.445,91.87,1469,0
M156,67,56.53,2.677,94.39,1478,0
M156,68,57.89,2.603,92.33,1507,0
M156,69,57.96,2.948,94.33,1499,0
M156,70,53.37,2.673,91.44,1474,0
M156,71,61.96,2.803,94.1,1460,0
M156,72,56.63,2.479,93.25,1468,0
M156,73,58.84,3.057,95.38,1454,0
M156,74,59.16,3.369,94.11,1475,0
M156,75,54.44,3.692,95.33,1485,0
M156,76,55.89,3.206,93.1,1477,0
M156,77,57.35,2.791,89.75,1516,0
M156,78,54.58,3.266,90.26,1513,0
M156,79,59.87,2.944,89.84,1454,0
M156,80,57.45,3.167,92.59,1505,0
M156,81,57.61,4.046,91.47,1490,0
M156,82,56.73,3.327,91.74,1500,0
M156,83,56.68,3.902,91.69,1502,0
M156,84,61.49,2.884,91.88,1506,0
M156,85,56.91,3.935,90.43,1511,0
M156,86,55.14,3.889,90.34,1451,0
M156,87,58.98,3.711,93.44,1496,0
M156,88,59.98,3.282,92.15,1467,0
M156,89,59.1,4.08,94.48,1496,0
M156,90,60.29,3.073,90.28,1466,0
M156,91,56.13,3.321,88.5,1454,0
M156,92,56.02,3.581,90.19,1509,0
M156,93,66.05,4.644,92.42,1477,0
M156,94,55.9,3.267,93.7,1477,0
M156,95,60.42,3.648,88.93,1491,0
M156,96,57.36,3.254,93.12,1493,0
M156,97,62.28,3.872,87.54,1495,0
M156,98,60.87,4.178,88.67,1468,1
M156,99,58.21,3.835,86.23,1473,1
M156,100,63.21,4.469,87.25,1472,1
M156,101,55.46,3.601,89.85,1454,1
M156,102,60.21,3.142,88.98,1492,1
M156,103,61.24,3.605,88.47,1462,1
M156,104,62.35,5.085,83.94,1504,1
M156,105,,4.348,86.92,1501,1
M156,106,65.47,4.237,87.58,1514,1
M156,107,64.43,3.38,89.4,1496,1
M156,108,66.18,5.086,87.4,1506,1
M156,109,65.44,4.41,87.95,1454,1
M156,110,63.9,5.22,89.68,1477,1
M156,111,65.62,4.007,86.57,1465,1
M156,112,66.34,4.846,84.16,1500,1
M156,113,68.57,5.029,89.09,1484,1
M156,114,68.18,3.819,84.99,1527,1
M156,115,71.58,4.202,87.73,1489,1
M156,116,70.36,4.4,86.26,1470,1
M156,117,65.12,5.896,87.45,1490,1
M156,118,70.66,5.206,86.26,1455,1
M157,1,73.04,2.275,100.45,1530,0
M157,2,70.21,1.928,100.51,1481,0
M157,3,78.22,3.037,99.47,1482,0
M157,4,76.95,3.21,101.34,1477,0
M157,5,68.89,3.286,99.72,1503,0
M157,6,74.5,1.988,102.48,1507,0
M157,7,71.23,3.147,101.12,1496,0
M157,8,65.73,1.725,102.31,1493,0
M157,9,72.28,2.599,101.06,1505,0
M157,10,77.17,2.889,105.27,1504,0
M157,11,68.7,2.303,101.8,1516,0
M157,12,74.65,3.696,101.42,1493,0
M157,13,70.34,3.536,101.58,1511,0
M157,14,69.45,3.369,101.15,1511,0
M157,15,78.24,2.582,100.01,1480,0
M157,16,67.87,1.989,101.64,1482,0
M157,17,65.53,3.325,101.44,1512,0
M157,18,66.01,2.799,101.51,1489,0
M157,19,64.02,2.413,99.55,1494,0
M157,20,65.83,2.104,103.81,1519,0
M157,21,64.74,2.701,101.23,1496,0
M157,22,74.2,3.026,99.28,1471,0
M157,23,62.33,2.947,100.98,1490,0
M157,24,62.0,2.725,101.49,1478,0
M157,25,70.64,3.263,98.8,1499,0
M157,26,71.65,2.874,104.63,1471,0
M157,27,68.23,3.849,101.05,1490,0
M157,28,66.05,1.569,102.78,1484,0
M157,29,74.88,1.532,100.15,1493,0
M157,30,69.47,2.654,100.64,1484,0
M157,31,75.47,2.05,99.55,1479,0
M157,32,71.19,3.204,96.67,1487,0
M157,33,72.82,1.959,102.8,1494,0
M157,34,75.67,3.155,101.53,1497,0
M157,35,72.07,2.726,101.64,1500,0
M157,36,68.26,3.053,97.61,1474,0
M157,37,79.78,2.419,101.94,1499,0
M157,38,67.11,2.862,101.83,1466,0
M157,39,72.01,2.307,100.23,1487,0
M157,40,66.49,2.471,101.39,1529,0
M157,41,73.31,2.834,99.18,1480,0
M157,42,70.77,3.593,100.89,1498,0
M157,43,71.34,2.183,98.62,1497,0
M157,44,67.19,2.667,96.34,1484,0
M157,45,77.03,2.889,100.75,1491,0
M157,46,71.47,3.142,103.57,1494,0
M157,47,75.38,2.839,101.8,1514,0
M157,48,70.89,3.241,97.8,1496,0
M157,49,79.53,3.292,101.11,1508,0
M157,50,67.39,2.861,99.12,1541,0
M157,51,75.0,2.412,96.47,1494,0
M157,52,70.72,2.107,99.55,1521,0
M157,53,74.4,3.413,97.38,1470,0
M157,54,75.76,3.668,101.2,1511,0
M157,55,78.37,2.709,97.39,1497,0
M157,56,72.96,1.895,99.88,1494,0
M157,57,74.09,3.386,98.49,1488,0
M157,58,81.44,3.512,94.56,1505,0
M157,59,70.46,3.055,99.79,1446,0
M157,60,70.29,2.451,97.68,1489,0
M157,61,72.41,3.923,98.03,1492,0
M157,62,72.23,2.463,102.43,1505,0
M157,63,76.09,1.753,95.15,1465,0
M157,64,76.23,2.592,97.58,1519,0
M157,65,75.5,2.307,100.73,1486,0
M157,66,69.76,2.69,98.45,1492,0
M157,67,69.55,3.322,96.85,1499,0
M157,68,75.63,2.516,98.23,1501,0
M157,69,72.47,3.766,97.45,1494,0
M157,70,71.63,3.277,99.92,1475,0
M157,71,71.59,3.285,94.38,1518,0
M157,72,70.73,3.395,98.38,1488,0
M157,73,70.84,2.856,95.6,1485,0
M157,74,70.39,2.566,95.85,1474,0
M157,75,71.63,3.226,95.53,1499,0
M157,76,69.32,3.746,99.49,1480,0
M157,77,74.03,3.572,94.63,1453,0
M157,78,75.69,2.876,96.08,1491,0
M157,79,75.34,3.364,98.5,1489,0
M157,80,69.91,2.245,99.01,1459,0
M157,81,71.79,2.145,96.92,1477,0
M157,82,76.4,3.156,97.32,1482,0
M157,83,77.88,3.575,96.98,1481,0
M157,84,73.15,4.023,95.45,1490,0
M157,85,68.3,3.295,95.86,1497,0
M157,86,80.56,3.117,96.81,1454,0
M157,87,73.06,3.587,96.53,1468,0
M157,88,74.22,2.998,95.89,1479,0
M157,89,76.99,2.799,97.3,1502,0
M157,90,72.08,4.03,93.29,1483,0
M157,91,74.62,3.684,93.94,1485,0
M157,92,80.51,5.13,93.61,1477,0
M157,93,74.44,4.177,95.37,1479,0
M157,94,79.43,5.226,93.91,1475,1
M157,95,80.17,3.23,95.16,1552,1
M157,96,68.07,3.993,97.1,1509,1
M157,97,82.74,3.603,90.55,1457,1
M157,98,81.39,3.851,94.71,1481,1
M157,99,78.68,4.523,90.41,1485,1
M157,100,76.02,3.793,91.67,1479,1
M157,101,80.38,4.108,92.13,1512,1
M157,102,77.28,3.968,94.45,1496,1
M157,103,82.16,4.033,91.02,1468,1
M157,104,82.89,3.215,92.87,1457,1
M157,105,82.23,4.366,94.23,1522,1
M157,106,83.19,5.072,93.32,1482,1
M157,107,75.44,4.715,90.04,1440,1
M157,108,,4.504,92.47,1496,1
M157,109,78.22,4.521,91.0,1471,1
M157,110,84.33,4.315,90.22,1498,1
M157,111,84.19,3.853,89.76,1468,1
M157,112,75.52,5.28,93.11,1510,1
M157,113,84.06,5.465,91.18,1519,1
M157,114,88.95,5.133,91.23,1463,1
M158,1,60.05,0.1,93.3,1492,0
M158,2,58.78,0.1,97.68,1499,0
M158,3,65.05,0.1,92.02,1507,0
M158,4,57.66,0.1,91.78,1479,0
M158,5,65.62,0.1,93.42,1522,0
M158,6,58.24,0.1,95.27,1493,0
M158,7,59.79,0.1,92.68,1527,0
M158,8,55.77,0.1,93.26,1506,0
M158,9,61.02,0.1,95.11,1509,0
M158,10,63.79,0.1,93.13,1520,0
M158,11,57.57,0.1,93.64,1463,0
M158,12,63.65,0.1,96.78,1482,0
M158,13,65.98,0.1,95.6,1499,0
M158,14,60.22,0.1,95.14,1456,0
M158,15,60.25,0.1,98.73,1503,0
M158,16,57.52,0.1,93.87,1526,0
M158,17,63.43,0.1,95.75,1539,0
M158,18,62.01,0.1,91.98,1473,0
M158,19,61.27,0.1,95.01,1457,0
M158,20,61.98,0.1,95.65,1492,0
M158,21,53.41,0.1,91.76,1499,0
M158,22,58.24,0.1,93.67,1487,0
M158,23,57.38,0.1,90.89,1501,0
M158,24,61.11,0.1,95.3,1514,0
M158,25,55.71,0.1,92.11,1533,0
M158,26,56.78,0.1,92.94,1508,0
M158,27,59.31,0.1,94.97,1495,0
M158,28,60.44,0.1,92.78,1541,0
M158,29,63.27,0.1,92.33,1456,0
M158,30,59.39,0.323,90.33,1510,0
M158,31,64.37,0.1,93.82,1495,0
M158,32,64.59,0.105,91.35,1472,0
M158,33,65.45,0.1,93.86,1499,0
M158,34,51.79,0.1,90.04,1517,0
