employee_id,age,tenure_years,monthly_salary,satisfaction,work_life_balance,overtime,num_promotions,years_since_promotion,commute_km,job_role,exit_process_started,attrition
E72942,27,8.2,8853,5.0,4,No,0,3.2,8,Engineering,0,0
E73293,48,0.7,6897,5.0,1,No,4,6.0,18,Management,1,1
E72895,28,0.8,7926,5.0,4,No,1,1.1,3,Engineering,0,0
E73485,37,8.7,7659,2.0,4,No,2,5.3,10,Support,0,0
E72253,39,0.4,4347,3.0,2,No,1,2.7,47,Sales,0,0
E73167,34,0.7,5247,4.0,3,No,1,3.4,6,Support,0,0
E71124,51,7.1,2500,4.0,2,No,2,1.5,3,Engineering,0,0
E73152,56,4.5,9622,3.0,3,No,1,3.1,2,Support,0,0
E70358,21,1.9,6646,3.0,1,Yes,1,0.7,14,Management,1,1
E71475,28,13.9,4135,1.0,3,No,3,1.6,19,Support,0,0
E72389,39,4.5,6047,1.0,4,No,0,1.7,14,Engineering,1,1
E72131,44,4.1,2805,4.0,2,No,2,2.0,4,Engineering,0,0
E70033,37,2.1,6018,5.0,1,No,0,15.0,7,Operations,0,0
E70329,48,4.3,4618,1.0,4,No,3,2.0,14,Sales,1,1
E70002,36,9.8,7496,5.0,1,No,2,3.3,31,Sales,0,0
E72888,34,3.8,8483,5.0,2,No,1,0.3,21,Sales,0,0
E70735,39,4.5,7445,2.0,3,No,2,1.2,9,Support,0,0
E72736,47,5.4,5703,1.0,1,No,0,0.3,6,Support,1,1
E73901,38,3.0,5165,4.0,2,No,1,2.0,19,Engineering,0,0
E73378,37,6.0,4030,5.0,1,No,3,1.2,20,Support,0,0
E70108,29,1.9,9539,3.0,2,Yes,0,2.8,5,Management,0,0
E73932,49,5.6,9566,3.0,3,Yes,0,1.7,4,Sales,0,0
E72371,39,7.0,8425,1.0,1,Yes,0,8.7,5,Engineering,0,0
E70686,29,4.1,4368,5.0,1,Yes,1,2.8,8,Engineering,1,1
E71261,29,3.5,9387,4.0,1,No,3,7.5,10,Sales,0,0
E70397,51,1.6,6165,2.0,2,Yes,0,3.3,20,Engineering,0,0
E71791,46,0.9,4773,3.0,4,No,1,8.0,14,Sales,1,1
E73625,36,2.9,7817,1.0,3,No,3,2.8,9,Operations,0,0
E71877,21,20.8,5054,4.0,4,No,2,6.4,37,Support,0,0
E70692,30,7.8,5574,2.0,4,No,1,1.2,9,Sales,0,0
E70200,40,1.1,6516,5.0,3,No,0,1.3,24,Support,0,0
E70948,25,6.4,5070,4.0,4,Yes,2,4.0,11,Sales,0,0
E72079,22,2.4,5991,4.0,1,No,1,8.4,10,Operations,0,0
E70594,47,3.2,6215,1.0,4,No,2,1.9,13,Sales,0,0
E70742,53,2.3,5864,2.0,4,No,1,4.7,7,Support,0,0
E71959,38,2.8,3421,1.0,4,No,0,3.8,22,Operations,1,1
E70193,45,9.1,4269,2.0,1,Yes,4,0.8,11,Sales,0,0
E71975,46,1.3,5957,1.0,4,Yes,0,1.5,7,Sales,0,0
E73032,38,1.3,6310,5.0,1,No,0,1.8,22,Management,0,0
E70994,42,1.2,4311,3.0,2,No,1,2.1,5,Support,0,0
E72527,23,3.2,4884,4.0,4,No,2,1.8,16,Sales,0,0
E73344,21,6.4,6436,5.0,3,Yes,0,0.6,18,Engineering,0,0
E73812,32,3.2,4579,5.0,2,No,2,1.5,37,Support,0,0
E70752,49,1.3,7903,5.0,3,Yes,0,2.0,10,Engineering,0,0
E73254,35,3.7,2500,1.0,4,Yes,2,6.1,13,Operations,0,0
E71089,30,7.4,2856,5.0,1,No,2,2.6,11,Operations,0,0
E71619,33,7.3,7047,2.0,3,No,1,4.8,20,Engineering,0,0
E72395,44,2.8,7834,5.0,4,No,0,3.6,43,Support,0,0
E71737,32,6.2,7357,4.0,4,No,5,2.8,2,Sales,0,0
E73087,27,7.0,10461,3.0,4,No,1,2.4,10,Support,0,0
E72616,22,0.6,7451,1.0,3,No,2,4.0,12,Engineering,0,0
E70802,33,8.0,3940,5.0,4,No,2,6.4,24,Management,0,0
E72826,52,3.8,5549,1.0,1,No,1,4.6,6,Operations,1,1
E72171,39,3.7,8140,1.0,3,Yes,1,3.2,9,Management,1,1
E71229,49,5.9,9083,3.0,1,No,4,2.2,13,Sales,1,1
E71713,28,6.4,2500,3.0,3,No,0,9.2,12,Management,0,0
E70807,43,4.2,6770,2.0,1,No,2,5.1,28,Operations,0,0
E70652,47,6.2,9121,5.0,2,No,2,4.7,10,Management,0,0
E73752,34,7.0,4611,1.0,2,Yes,2,3.9,10,Sales,1,1
E71580,43,6.9,3576,4.0,4,No,1,1.2,9,Management,0,0
E71152,46,3.4,4799,,4,No,0,0.7,33,Management,0,0
E71966,41,7.4,4842,5.0,2,No,0,3.7,31,Sales,0,0
E72973,37,7.8,3600,5.0,3,No,3,2.9,4,Engineering,0,0
E72063,45,0.6,7125,4.0,3,No,1,0.3,2,Support,0,0
E70286,32,3.9,4763,4.0,4,No,0,0.9,10,Operations,0,0
E73140,39,1.7,7449,1.0,1,No,2,3.3,14,Management,0,0
E70267,37,9.6,5164,1.0,3,No,2,2.0,32,Engineering,0,1
E71775,45,2.5,6678,3.0,3,No,0,3.6,11,Engineering,0,0
E71767,43,16.8,5579,3.0,1,No,1,3.3,7,Sales,0,0
E70201,27,7.6,6446,2.0,3,No,0,2.4,4,Sales,0,0
E72789,42,2.9,7860,4.0,4,No,1,2.1,9,Operations,0,0
E72328,34,6.0,7612,5.0,1,No,1,3.5,5,Operations,0,0
E73166,46,17.7,7746,1.0,1,Yes,3,3.5,20,Engineering,1,1
E72553,47,2.7,7343,3.0,4,Yes,4,1.9,21,Management,0,0
E71457,37,3.8,8714,4.0,2,No,2,1.8,12,Sales,0,0
E71590,39,0.4,6799,5.0,4,No,0,0.2,27,Engineering,0,0
E73251,29,4.8,5400,3.0,4,No,2,2.2,3,Sales,0,0
E70665,43,6.8,5437,1.0,3,No,0,4.9,1,Sales,0,0
E70808,40,2.0,6358,1.0,1,No,1,5.9,30,Sales,0,0
E71842,43,2.3,5691,1.0,1,No,0,3.9,23,Operations,0,0
E72576,35,3.9,9561,3.0,3,Yes,2,3.2,22,Engineering,0,0
E73484,33,7.3,2500,3.0,2,No,1,1.9,9,Support,0,0
E70209,43,2.8,7019,5.0,3,Yes,1,5.8,27,Engineering,0,0
E70522,63,13.2,4367,5.0,2,No,1,1.1,3,Management,0,0
E73056,29,0.6,2500,1.0,1,No,3,2.2,18,Engineering,0,0
E71187,40,1.4,5062,3.0,1,Yes,0,2.2,18,Sales,0,0
E73319,36,3.5,8410,5.0,1,No,0,1.5,16,Sales,0,0
E73734,30,3.3,4382,2.0,3,No,0,1.4,8,Operations,0,0
E70202,45,2.5,6279,1.0,4,No,1,1.8,4,Operations,1,1
E70781,42,8.4,5754,5.0,4,No,2,4.3,32,Sales,0,0
E72808,39,1.4,5260,3.0,1,No,1,0.2,6,Engineering,0,0
E72062,35,1.0,5816,1.0,2,No,2,2.3,4,Operations,0,0
E73513,39,3.3,2672,2.0,1,Yes,2,4.1,6,Engineering,1,1
E70563,21,3.9,3303,4.0,2,No,2,6.7,13,Management,1,1
E72946,47,3.0,4733,3.0,3,No,1,4.1,6,Operations,0,0
E71223,44,5.2,8271,1.0,4,Yes,1,2.0,14,Operations,1,1
E73593,34,7.1,6736,1.0,3,No,0,2.8,18,Management,0,0
E70758,48,4.1,9480,4.0,3,No,3,7.3,18,Sales,0,0
E70014,35,3.6,7436,4.0,4,Yes,1,1.2,21,Sales,0,0
E73728,42,3.7,11183,2.0,2,No,0,2.9,6,Operations,0,0
E72588,40,4.9,8138,1.0,1,No,0,1.5,31,Sales,0,0
E72332,39,3.9,5529,2.0,2,No,1,2.1,18,Support,0,0
E72384,27,5.4,6630,3.0,3,No,3,4.9,6,Engineering,0,0
E72003,37,4.1,4830,3.0,4,Yes,1,2.0,6,Sales,0,0
E71504,40,10.9,6252,1.0,2,No,0,15.0,2,Operations,0,0
E73591,41,11.3,4568,4.0,4,No,0,1.6,10,Sales,0,0
E71496,44,3.1,12346,5.0,3,No,2,6.7,23,Support,1,0
E72344,35,8.6,10564,3.0,4,No,1,4.4,7,Operations,0,0
E70646,44,2.4,8553,3.0,4,No,0,2.3,15,Engineering,0,0
E70596,26,2.9,4069,1.0,1,Yes,1,1.3,6,Management,1,1
E73841,54,0.7,6881,1.0,4,No,1,2.9,17,Engineering,0,0
E72220,39,1.9,5720,2.0,1,Yes,0,8.1,4,Operations,1,1
E73072,41,4.9,5631,1.0,4,Yes,3,1.9,29,Operations,1,1
E70581,33,7.3,2500,3.0,3,Yes,2,3.2,3,Operations,0,0
E73217,40,8.5,7841,3.0,4,Yes,0,4.3,1,Engineering,0,0
E72467,28,1.1,7092,1.0,3,Yes,2,7.0,8,Operations,1,1
E72713,38,8.6,2951,5.0,4,No,2,3.1,11,Sales,0,0
E71556,44,9.1,8316,2.0,4,Yes,0,3.9,13,Engineering,0,0
E72194,57,10.0,8052,2.0,2,No,0,5.6,34,Engineering,0,0
E72901,38,8.4,10120,5.0,4,No,4,8.9,13,Engineering,1,1
E70210,26,1.1,2500,4.0,3,No,3,1.1,24,Management,0,0
E73228,48,2.4,6231,1.0,2,Yes,0,1.0,17,Support,0,0
E72484,38,3.2,6916,2.0,4,No,0,8.5,11,Management,1,1
E72183,48,2.1,3629,3.0,1,No,1,1.2,35,Management,0,0
E72383,29,3.8,5547,2.0,2,No,0,3.2,2,Engineering,0,0
E71991,51,5.0,4693,4.0,3,No,0,4.0,15,Operations,0,0
E70975,23,2.1,3531,5.0,2,No,0,5.2,22,Sales,0,0
E73794,43,5.7,4744,3.0,3,No,2,4.3,60,Operations,1,1
E70008,29,4.4,8235,,1,Yes,1,7.1,2,Support,0,0
E70310,46,2.1,6262,2.0,3,Yes,2,0.4,14,Operations,0,0
E72608,27,3.9,6923,5.0,2,No,0,1.2,6,Engineering,1,1
E73563,38,1.0,10216,3.0,1,No,0,0.3,32,Engineering,0,0
E72478,31,7.2,10958,4.0,3,No,3,2.4,40,Engineering,0,0
E70684,35,3.3,6427,3.0,4,Yes,1,5.0,10,Engineering,1,1
E70907,51,2.1,6097,2.0,1,Yes,1,4.8,10,Support,0,0
E73463,45,1.9,4366,1.0,4,No,1,7.4,18,Sales,0,0
E70737,34,4.4,7084,5.0,4,No,3,5.3,31,Support,0,0
E70861,55,1.6,5750,1.0,2,Yes,3,0.8,10,Operations,1,1
E71667,48,7.4,3060,3.0,2,No,1,3.2,4,Sales,0,0
E71866,24,6.2,2500,2.0,1,Yes,0,4.9,33,Engineering,1,0
E70037,39,4.2,6377,2.0,1,Yes,1,1.6,3,Engineering,1,1
E73676,35,1.6,4943,2.0,2,No,1,3.0,13,Engineering,0,0
E72455,40,4.0,6976,3.0,4,No,2,1.7,34,Management,0,0
E71400,44,0.9,5442,1.0,4,No,1,4.1,34,Sales,0,0
E70006,33,1.8,6306,2.0,4,No,2,1.7,18,Support,0,0
E71485,37,5.9,6554,2.0,1,No,0,11.2,45,Support,0,1
E73743,30,7.4,7387,5.0,3,No,3,1.8,26,Support,0,0
E70966,26,3.7,9856,3.0,1,Yes,3,0.5,36,Operations,0,0
E71435,48,4.8,7599,2.0,4,No,0,5.4,11,Sales,0,0
E70771,40,2.0,3452,3.0,4,No,1,3.6,20,Support,0,0
E72004,49,11.0,2683,2.0,2,No,1,4.9,17,Sales,0,0
E72649,21,2.3,2918,1.0,1,No,2,4.2,1,Engineering,0,0
E72046,35,3.0,3513,1.0,2,No,0,1.5,10,Operations,0,0
E70176,39,2.9,6006,3.0,4,Yes,1,0.9,12,Support,0,0
E71004,43,2.2,9743,5.0,2,No,1,1.0,17,Operations,0,0
E72400,40,5.2,7035,5.0,4,No,1,2.3,27,Engineering,0,0
E71338,38,1.7,5535,5.0,4,No,2,5.7,12,Sales,0,0
E71960,43,6.1,6059,2.0,4,No,1,2.6,14,Support,0,0
E71780,23,2.1,6651,1.0,4,No,0,6.4,7,Support,0,0
E72020,43,1.7,3464,4.0,1,No,2,2.4,5,Operations,0,0
E71729,52,6.6,4422,3.0,3,Yes,0,2.4,13,Sales,0,0
E73323,37,4.1,5549,3.0,3,No,2,0.4,4,Engineering,0,0
E70744,29,9.5,8501,2.0,2,No,2,3.2,11,Operations,0,0
E70404,30,5.8,4454,2.0,2,No,1,5.2,48,Sales,0,0
E73720,39,8.0,5706,2.0,3,No,1,0.9,15,Operations,0,0
E73809,47,9.3,7655,5.0,3,No,2,6.6,5,Support,0,0
E72451,30,2.4,10005,2.0,4,No,1,2.5,31,Support,0,0
E73364,24,7.2,6532,2.0,3,No,2,3.0,20,Sales,0,0
E72774,48,1.1,6534,5.0,1,Yes,3,0.1,19,Support,0,0
E70658,39,0.4,2582,4.0,4,Yes,2,6.6,27,Operations,1,1
E73996,45,7.7,5292,5.0,2,No,0,2.3,11,Management,0,0
E71976,32,0.7,4814,1.0,1,No,0,2.5,16,Operations,1,1
E73013,40,1.1,3998,5.0,2,No,1,6.0,16,Management,0,0
E73778,33,5.6,7501,1.0,1,No,3,4.1,12,Support,0,0
E71226,38,6.8,8845,3.0,3,Yes,4,3.5,35,Engineering,0,0
E71419,23,1.3,4842,3.0,1,No,2,2.2,14,Engineering,0,0
E70745,40,5.7,7420,,3,Yes,0,2.7,12,Sales,0,0
E71902,43,8.5,3512,2.0,4,No,0,5.2,6,Management,0,0
E71054,45,7.7,8251,1.0,2,No,3,4.9,28,Support,0,0
E71727,53,2.0,3893,1.0,1,No,2,5.3,13,Sales,1,1
E73520,46,4.2,6489,5.0,1,No,1,5.5,13,Sales,0,0
E70647,45,1.6,7765,1.0,1,Yes,1,2.6,5,Operations,1,1
E71393,42,13.3,6606,1.0,1,No,1,0.2,69,Support,0,0
E70194,33,2.6,6651,1.0,2,Yes,0,3.2,6,Engineering,1,1
E72083,41,5.2,7452,5.0,3,Yes,1,1.0,6,Support,0,0
E70501,54,7.9,6565,3.0,4,No,3,0.3,23,Management,0,0
E73034,29,4.8,7626,4.0,1,No,6,6.7,12,Support,0,0
E70613,32,3.4,7516,3.0,4,No,1,7.6,11,Engineering,0,0
E72269,39,0.5,7190,3.0,3,No,1,1.0,6,Engineering,1,1
E73885,26,3.3,4716,4.0,2,Yes,0,2.8,5,Operations,0,0
E71886,41,6.8,3854,3.0,4,No,1,11.0,14,Engineering,0,0
E72998,42,0.9,7354,1.0,3,No,1,4.0,9,Operations,1,1
E72996,35,1.2,6491,3.0,2,No,2,3.9,25,Engineering,0,0
E72474,45,6.7,6091,2.0,4,No,2,4.5,9,Sales,0,0
E70297,36,8.9,9015,5.0,4,Yes,0,2.0,33,Support,0,0
E70065,41,3.3,8648,2.0,4,Yes,1,2.0,21,Sales,1,1
E71527,46,2.0,7171,4.0,1,Yes,1,4.8,22,Engineering,0,0
E73607,30,5.9,6354,2.0,2,No,2,11.6,10,Sales,1,1
E70470,58,6.6,8350,,2,Yes,1,7.6,9,Engineering,1,1
E72316,43,3.2,6370,4.0,2,Yes,1,4.1,6,Engineering,1,1
E70232,21,2.7,9927,1.0,1,No,1,2.3,5,Engineering,0,0
E72106,41,3.3,6579,3.0,1,Yes,1,0.5,50,Management,0,0
E71744,36,3.9,5749,5.0,1,Yes,1,4.8,3,Sales,0,0
E70287,28,1.9,2670,2.0,1,No,2,1.8,6,Sales,0,0
E72842,44,2.5,3420,1.0,1,No,2,1.0,3,Operations,0,0
E72570,21,10.2,6050,2.0,2,No,1,1.5,11,Management,0,0
E73437,39,3.4,6498,3.0,4,No,1,6.8,20,Support,0,0
E73896,47,3.6,4188,5.0,2,Yes,4,3.7,5,Operations,1,1
E70836,26,3.0,6590,2.0,1,No,1,1.0,17,Sales,0,0
E73494,23,6.9,8728,1.0,2,No,3,8.3,5,Operations,0,0
E72195,44,7.7,4201,2.0,1,No,0,0.7,19,Operations,1,1
E73328,22,2.9,5229,5.0,4,No,1,5.5,8,Engineering,0,0
E71722,32,10.2,8889,2.0,4,Yes,2,5.1,4,Engineering,0,0
E71948,51,3.3,6209,2.0,3,No,0,5.1,21,Operations,0,0
E70237,47,1.8,7739,2.0,4,No,0,3.9,3,Sales,0,0
E73102,21,2.9,7074,4.0,3,No,1,7.2,3,Management,0,0
E73916,34,11.3,7424,3.0,2,Yes,1,3.3,3,Operations,0,0
E71637,35,5.7,7819,1.0,4,Yes,0,0.7,33,Sales,0,0
E71941,35,4.6,9115,2.0,4,Yes,2,3.0,12,Support,0,0
E70195,41,2.8,8561,2.0,1,No,1,3.8,6,Operations,0,0
E72052,27,10.0,6265,5.0,4,No,0,1.2,27,Support,0,0
E73540,43,0.6,12119,1.0,2,Yes,0,1.3,52,Management,0,0
E71745,35,10.8,5406,4.0,3,No,4,1.5,18,Support,0,0
E72066,53,6.3,2500,3.0,1,No,0,1.0,23,Operations,0,0
E71416,31,4.8,7263,4.0,4,No,1,7.8,11,Support,0,0
E73978,46,10.8,8551,4.0,2,No,2,2.5,8,Sales,0,0
E73214,28,3.6,4726,5.0,4,Yes,0,5.9,5,Engineering,0,0
E72325,40,6.8,6106,3.0,2,No,1,2.7,9,Operations,0,0
E73313,37,6.8,6244,2.0,2,No,0,4.3,6,Sales,0,0
E72492,37,6.7,7361,5.0,4,No,1,8.6,32,Sales,0,0
E71353,33,0.6,6147,2.0,2,No,0,2.1,8,Engineering,0,0
E72935,42,4.6,4442,4.0,4,No,2,2.7,16,Engineering,0,0
E70387,43,6.1,8581,2.0,1,No,0,1.1,4,Sales,0,0
E71196,56,8.9,5412,4.0,2,No,1,6.7,16,Sales,0,0
E71403,48,7.1,6641,1.0,3,No,1,12.6,19,Operations,1,0
E72184,36,5.4,5502,2.0,1,No,1,10.0,19,Sales,0,0
E71792,37,1.9,5422,4.0,2,Yes,1,2.4,8,Operations,0,0
E71865,30,7.6,3231,2.0,1,No,3,7.6,6,Support,0,0
E72932,51,7.4,6277,3.0,4,No,2,0.8,13,Engineering,0,0
E72599,49,3.2,7351,5.0,2,No,0,6.7,11,Management,0,0
E73711,33,7.8,8862,3.0,2,No,0,3.7,2,Engineering,0,0
E70833,41,2.7,6119,5.0,3,Yes,2,3.2,1,Engineering,0,0
E73394,42,2.0,5394,2.0,2,No,2,5.9,9,Sales,0,0
E71329,33,0.9,7151,5.0,1,No,1,0.7,2,Support,0,0
E72578,37,1.1,6311,1.0,3,No,1,6.5,7,Sales,0,0
E73480,21,5.0,3229,4.0,4,No,1,5.5,4,Engineering,0,0
E73679,45,2.5,4931,4.0,3,No,0,2.1,2,Support,0,0
E72159,31,4.1,9544,5.0,2,No,3,1.2,7,Engineering,0,0
E73406,48,11.0,5778,1.0,2,No,0,10.4,13,Sales,1,1
E73753,39,12.0,3869,3.0,4,No,1,4.7,16,Sales,0,0
E71896,55,1.4,5439,2.0,2,No,1,2.2,8,Operations,0,0
E70615,28,8.4,7129,5.0,3,No,1,7.6,28,Support,0,0
E73429,48,9.1,9835,2.0,1,No,2,1.2,23,Sales,0,1
E70660,41,13.4,8112,4.0,1,Yes,1,2.4,20,Operations,0,0
E73114,59,11.5,4213,2.0,3,No,2,2.8,4,Support,0,0
E72756,40,2.7,6457,2.0,2,No,0,5.0,5,Engineering,0,0
E73927,45,6.3,5247,3.0,2,No,2,2.0,9,Operations,0,0
E72307,21,11.0,5299,4.0,1,No,3,7.1,9,Support,0,0
E73860,37,3.9,6249,4.0,1,No,1,7.2,8,Sales,1,1
E70066,22,7.8,2500,4.0,1,No,1,2.5,62,Management,0,0
E70503,29,5.1,9169,3.0,3,Yes,3,3.7,21,Support,1,1
E72558,40,4.5,5983,5.0,3,No,1,2.7,41,Support,0,0
E70827,46,3.7,7840,4.0,1,No,0,3.4,21,Sales,0,0
E70826,35,1.4,3373,5.0,3,No,3,2.5,13,Engineering,0,0
E72617,30,3.9,8003,4.0,3,No,2,0.8,2,Management,0,0
E73243,30,1.8,4502,5.0,3,Yes,0,2.1,50,Management,0,0
E71706,21,2.6,4855,1.0,1,No,1,1.9,13,Operations,0,0
E73454,32,3.8,2835,3.0,4,No,1,4.1,7,Operations,1,1
E72051,43,5.0,5902,3.0,3,No,2,2.5,7,Sales,0,0
E71437,34,5.0,9181,5.0,4,No,0,0.4,16,Sales,0,1
E72190,40,1.1,9328,2.0,1,No,3,1.6,24,Support,0,0
E72277,46,12.5,8589,1.0,2,No,5,1.0,9,Operations,0,0
E72045,37,1.9,6401,5.0,2,No,1,4.3,13,Management,0,0
E71467,26,10.0,5955,3.0,1,Yes,2,4.2,16,Support,1,1
E71951,27,1.5,3361,1.0,1,Yes,0,4.6,28,Sales,0,1
E71990,30,6.3,6719,5.0,3,Yes,1,2.5,10,Engineering,0,0
E71405,50,10.5,4229,3.0,3,No,3,10.5,13,Engineering,0,0
E72002,39,2.9,4686,4.0,3,No,1,0.3,18,Operations,0,0
E70601,33,5.0,7336,1.0,4,No,0,4.5,11,Sales,0,0
E72085,23,1.1,4072,2.0,2,No,2,1.7,6,Engineering,0,0
E71357,46,8.7,6912,4.0,3,No,2,2.8,8,Sales,0,0
E71272,35,4.4,4984,5.0,2,No,0,6.4,15,Management,0,0
E70855,45,7.6,7142,1.0,1,No,1,9.6,9,Engineering,0,0
E70344,41,3.0,6977,2.0,4,No,1,2.9,22,Support,0,0
E73164,33,1.3,8764,1.0,3,Yes,0,6.4,4,Sales,1,1
E72167,33,1.1,5212,2.0,4,No,1,2.6,6,Support,0,0
E71649,31,5.6,5034,2.0,1,No,1,0.5,10,Support,0,0
E72698,27,1.0,5873,3.0,3,No,2,5.7,7,Management,0,0
E73036,45,0.9,3837,5.0,1,Yes,1,3.2,24,Operations,0,0
E70738,38,4.6,6648,3.0,2,No,1,1.5,39,Engineering,1,0
E71460,46,3.1,6797,3.0,2,No,0,1.7,19,Operations,0,0
E73891,41,1.4,9298,3.0,1,No,3,3.7,5,Support,0,0
E72975,36,3.7,5128,2.0,2,No,2,2.0,6,Sales,0,0
E70308,51,3.3,9198,4.0,4,No,2,3.1,5,Engineering,0,0
E73242,30,3.5,8280,4.0,4,Yes,2,5.9,21,Management,0,0
E73815,42,10.9,5965,3.0,2,Yes,0,1.1,14,Engineering,1,1
E73888,35,1.0,4868,3.0,3,No,0,2.6,25,Engineering,1,1
E72362,39,1.5,8607,2.0,3,No,2,3.7,3,Sales,0,0
E71723,31,1.7,2500,1.0,1,Yes,1,1.2,29,Engineering,1,1
E70769,37,5.2,7035,2.0,3,No,1,3.5,7,Engineering,0,0
E70215,21,1.7,5646,4.0,2,No,0,0.8,12,Engineering,0,0
E72772,34,5.3,5701,2.0,3,Yes,0,2.4,1,Sales,1,1
E70977,47,10.9,6998,5.0,4,Yes,3,1.1,27,Engineering,0,0
E72150,37,3.6,8382,5.0,4,No,1,7.4,15,Engineering,0,0
E72864,42,0.3,8023,2.0,3,Yes,0,5.8,37,Operations,0,0
E72137,41,3.3,6162,3.0,4,No,1,5.1,6,Engineering,0,0
E71259,36,3.2,2500,4.0,2,Yes,2,4.3,15,Engineering,0,0
E70291,42,6.5,6395,5.0,3,No,0,8.1,8,Operations,0,0
E72246,47,3.2,7682,2.0,2,No,2,0.4,32,Operations,0,0
E73193,35,2.1,7675,,4,No,0,1.9,11,Management,0,0
E72557,32,5.4,6961,1.0,2,No,2,8.4,30,Sales,0,0
E71317,30,10.9,3227,1.0,3,No,1,5.0,3,Operations,0,0
E71250,39,6.9,7289,1.0,1,No,2,2.6,27,Engineering,0,0
E70541,34,2.6,8706,3.0,2,No,3,2.3,10,Management,0,0
E73928,53,4.3,4866,2.0,3,Yes,2,13.8,11,Sales,0,0
E72775,40,1.6,5725,4.0,2,Yes,0,3.1,13,Engineering,0,0
E72508,44,2.9,3945,3.0,3,No,1,2.3,28,Support,0,0
E70216,41,2.8,3153,3.0,4,No,0,5.6,3,Engineering,0,0
E70719,30,11.2,4988,2.0,2,No,1,5.5,10,Support,0,0
E72809,49,1.6,11490,2.0,4,No,0,2.6,2,Sales,0,0
E73670,45,15.5,8527,3.0,3,No,2,0.7,3,Engineering,0,0
E73980,32,1.8,3236,2.0,3,Yes,2,1.7,5,Support,0,0
E70633,29,3.5,6725,3.0,4,No,1,2.7,22,Operations,0,0
E70173,41,7.0,9784,3.0,3,Yes,0,2.1,17,Sales,0,0
E72930,24,3.2,5134,3.0,3,No,5,2.0,4,Engineering,0,0
E72202,34,3.0,6342,2.0,4,No,0,3.4,10,Management,0,0
E73601,43,10.0,5877,4.0,3,No,1,4.0,24,Engineering,0,0
E71237,30,4.6,8747,4.0,3,No,2,5.5,17,Management,0,0
E72993,21,3.6,11555,1.0,3,Yes,0,12.0,17,Support,0,0
E70956,51,2.0,8829,3.0,1,No,1,0.2,21,Engineering,1,1
E71861,52,4.9,7563,2.0,3,No,2,2.2,18,Support,0,0
E72712,22,3.1,5392,3.0,1,No,0,9.6,37,Operations,1,1
E70086,34,2.1,8487,2.0,3,No,2,7.7,9,Management,0,0
E70321,49,4.3,5152,4.0,1,No,5,1.1,4,Support,0,0
E70323,34,4.7,4790,2.0,4,No,0,3.7,11,Support,1,1
E71864,45,4.0,7149,4.0,4,No,0,2.6,6,Support,0,0
E70400,46,3.2,2861,4.0,1,No,3,2.5,12,Management,0,0
E73054,48,3.4,2500,2.0,1,No,2,4.1,17,Operations,0,0
E70753,23,3.2,5193,1.0,1,No,2,8.0,17,Management,0,0
E71935,40,6.7,5137,1.0,2,No,3,4.7,21,Support,1,0
E72263,41,7.0,9356,1.0,1,No,1,3.9,6,Support,1,1
E70426,32,4.2,3124,4.0,2,No,3,2.7,11,Support,0,1
E71027,42,7.4,8716,1.0,1,No,0,2.8,31,Engineering,1,1
E71423,43,7.2,8976,2.0,3,Yes,0,1.5,16,Engineering,0,0
E71806,57,7.0,4492,2.0,2,Yes,0,4.7,5,Management,1,1
E73498,26,8.0,8514,5.0,3,No,1,3.3,9,Sales,0,0
E71207,36,3.6,5723,3.0,3,No,0,2.9,23,Sales,0,0
E72534,35,10.5,6908,4.0,1,No,2,3.5,11,Support,0,0
E73030,48,1.5,6478,3.0,4,No,2,2.3,5,Engineering,0,0
E72288,49,0.6,5224,1.0,1,No,1,1.5,21,Operations,1,1
E70356,45,3.5,2855,5.0,4,No,2,2.7,19,Engineering,0,0
E71424,24,11.7,4336,1.0,1,No,2,3.2,26,Support,0,0
E71773,58,4.4,3548,5.0,1,No,1,6.8,5,Operations,0,0
E71669,37,5.2,5120,1.0,2,No,1,2.4,23,Operations,1,1
E70897,43,5.0,6025,1.0,2,Yes,1,4.9,70,Sales,1,1
E71445,36,4.9,7580,2.0,1,Yes,0,1.4,50,Support,1,1
E71050,30,11.0,3390,5.0,4,Yes,1,5.6,14,Sales,0,0
E72391,38,0.9,6688,1.0,4,No,2,2.4,10,Support,0,0
E72507,41,2.2,2500,4.0,4,Yes,1,4.5,13,Engineering,0,0
E72136,33,2.2,10411,4.0,3,No,0,6.9,23,Engineering,0,0
E72692,33,3.0,4206,4.0,2,No,1,1.6,11,Support,0,0
E70246,40,2.1,7656,4.0,4,Yes,3,3.7,8,Operations,0,0
E70200,40,1.1,6516,5.0,3,No,0,1.3,24,Support,0,0
E73597,34,6.4,8328,1.0,3,Yes,2,1.3,30,Sales,1,1
E71819,54,10.6,7654,4.0,4,Yes,3,11.1,22,Support,0,0
E70763,27,11.4,5264,5.0,2,No,2,4.7,4,Management,1,1
E72988,39,1.0,6980,1.0,3,No,3,8.7,15,Sales,0,0
E71848,49,8.5,3062,1.0,3,No,1,1.0,12,Support,0,0
E70349,36,2.8,9705,3.0,2,Yes,1,4.8,34,Operations,0,0
E71688,44,5.7,2500,3.0,3,No,2,1.7,22,Engineering,0,0
E72968,54,2.2,2772,2.0,2,No,3,3.8,13,Support,0,0
E71454,33,1.6,2500,3.0,3,Yes,1,5.6,19,Operations,0,0
