transaction_id,amount,hour,txns_last_hour,merchant_category,foreign_transaction,card_present,account_age_days,distance_from_home_km,is_fraud
T100092,152.88,20,1,online,0,1,1638,8.3,0
T101743,46.36,6,1,electronics,0,0,1586,11.0,0
T104070,97.66,22,1,grocery,0,1,1355,33.5,0
T105711,91.38,7,0,Restaurant,0,1,2171,5.2,0
T104912,28.47,1,3,electronics ,0,1,1449,8.1,0
T104291,109.15,6,1,gas,0,0,2202,33.2,0
T104965,23.92,9,2,Restaurant,0,1,2119,4.9,0
T105980,46.38,0,1,grocery,0,1,1180,56.0,0
T102304,105.32,11,1,Restaurant,0,0,1715,7.8,0
T100810,17.05,2,2,ONLINE,0,1,470,14.8,0
T101891,34.05,18,0,gas,0,1,1257,75.2,0
T104009,14.85,2,1,restaurant,0,0,2356,4.0,0
T102316,11.83,15,0,online,0,0,158,27.6,0
T108332,26.95,18,3,electronics,0,0,1712,6.0,0
T103093,27.12,21,1,online,0,1,41,110.1,0
T107351,80.63,23,0,restaurant,1,0,269,3.7,1
T105912,95.74,15,0,gas,0,1,1532,28.2,0
T101598,149.62,18,1,restaurant,0,1,309,28.5,0
T105809,64.34,17,1,Grocery,0,1,803,2.7,0
T102134,216.45,14,1,electronics,0,1,2135,0.5,0
T102176,59.61,11,1,travel,0,0,1907,5.9,0
T105612,87.07,14,1,Restaurant,0,0,2226,15.0,0
T102429,53.65,6,2,Restaurant,0,1,343,13.6,0
T107929,34.01,8,0,grocery,0,1,123,18.6,0
T101245,84.56,1,3,Restaurant,0,0,493,0.9,1
T105068,207.85,14,3,travel,0,1,1445,14.1,0
T103011,116.89,21,0,restaurant,1,0,2163,3.4,0
T103894,21.28,10,1,gas,0,0,1221,13.5,0
T100647,20.49,7,1,gas,0,0,1770,8.3,0
T103934,57.86,6,0,gas,0,0,422,76.3,0
T103807,27.3,20,2,electronics,0,0,1096,6.6,0
T101255,26.16,23,2,travel,0,0,708,1.6,0
T107667,58.82,2,1,restaurant,0,0,241,38.3,0
T106880,76.76,18,2,Online,0,1,124,40.3,0
T105375,56.83,3,1,gas,0,0,382,85.4,0
T107419,72.71,18,3,online,0,1,1288,34.2,0
T108442,64.53,10,2,grocery ,0,1,2159,11.2,0
T105410,24.45,1,0,gas,0,0,879,246.3,0
T108215,124.26,0,1,travel,0,0,1664,8.2,0
T106533,98.16,12,1,grocery,0,0,2223,0.3,0
T107985,18.17,4,2,gas,0,1,481,3.4,0
T101807,132.05,16,0,electronics,0,1,628,15.9,0
T102370,100.22,9,0,grocery,0,0,1953,23.8,0
T105518,19.26,1,1,grocery,0,0,2491,60.5,0
T105865,36.14,8,0,gas,0,0,1822,45.3,0
T101127,114.98,10,2,gas,0,1,211,1.5,0
T101826,58.31,2,0,grocery,0,1,100,8.3,0
T104642,7.99,12,2,gas,0,0,460,6.4,0
T107276,54.57,18,1,Travel,0,0,434,28.6,0
T101030,39.56,15,1,electronics,0,1,827,5.5,0
T103739,163.55,0,2,gas,0,1,2385,28.0,0
T101631,136.29,15,2,travel,1,1,423,1.4,0
T103972,28.8,21,1,electronics,0,0,374,9.1,0
T101045,32.07,9,1,gas,0,1,1804,1.0,0
T103346,303.85,3,0,restaurant,0,1,1506,44.1,0
T108432,16.3,20,1,grocery,0,0,819,97.9,0
T107859,48.02,21,1,grocery,0,0,960,0.3,0
T102499,41.92,10,3,Gas,0,1,258,25.2,0
T108456,34.28,9,0,restaurant,0,1,1039,2.9,0
T100747,21.47,16,0,grocery,0,0,84,4.8,0
T100317,95.21,23,1,Gas,0,1,400,2.1,0
T104345,147.45,13,2,gas,0,1,2171,3.7,0
T105961,83.95,11,3,electronics,0,1,1803,27.4,0
T101921,41.13,23,3,online,0,0,2069,3.5,0
T107191,58.59,11,0,grocery,0,1,737,30.4,0
T107082,25.42,6,1,grocery,0,0,108,13.7,0
T103059,29.57,21,0,electronics,0,0,963,27.8,0
T101831,59.64,9,1,grocery ,0,0,1204,10.8,0
T102611,18.48,22,2,grocery,0,1,1551,2.9,0
T104636,46.3,18,2,travel,0,0,1437,36.1,0
T100878,36.59,18,2,online,0,0,1763,1.7,0
T103761,44.08,12,1,electronics,0,0,349,18.1,0
T105693,60.52,1,1,electronics,0,1,785,224.0,0
T103563,66.46,7,0,restaurant,0,1,920,15.9,0
T103653,114.34,17,2,gas,0,0,1064,6.5,0
T108520,52.73,22,2,electronics ,0,1,1496,70.0,0
T108532,48.91,2,1,grocery,0,1,1944,192.2,0
T102899,16.65,4,4,grocery,0,1,1103,0.7,0
T108293,26.55,13,1,electronics,0,1,1025,6.6,0
T103031,57.29,6,3,online,0,1,1837,46.6,0
T106773,3.23,17,1,gas,0,0,407,1.5,0
T104446,22.74,20,0,grocery,0,1,958,13.1,0
T105450,220.41,5,0,electronics,0,0,1874,2.0,0
T100448,-40.83,17,1,grocery,0,0,1842,12.5,0
T101569,352.16,10,1,Restaurant,0,0,2006,14.2,0
T103111,75.23,4,0,travel,0,0,1947,66.0,0
T108943,46.12,19,3,gas,0,0,1546,53.1,0
T108325,166.93,12,0,electronics,0,0,1014,2.5,0
T106028,57.75,8,1,gas,0,1,1816,4.9,0
T104164,13.32,20,1,Gas,0,1,1035,1.8,0
T103668,60.61,9,2,grocery,1,1,1132,14.5,0
T105124,64.11,17,1,online,0,0,635,31.1,0
T108976,52.11,14,1,electronics ,0,1,1863,3.4,0
T104020,327.04,6,0,Travel,0,0,1567,6.1,0
T108544,102.97,3,2,grocery,1,1,1709,42.7,0
T108899,29.64,10,0,electronics,0,1,2371,10.7,0
T107401,27.54,2,4,online,0,1,2378,4.7,0
T101663,58.17,3,0,online,0,0,1441,11.5,0
T108377,146.81,10,1,gas,0,1,1230,10.1,0
T100695,48.88,3,1,gas,0,0,2497,9.5,0
T107063,15.46,9,1,gas,0,0,228,5.9,0
T106532,96.04,0,1,Online,0,0,1888,98.0,0
T104640,55.98,18,2,grocery,0,1,2349,59.6,0
T108740,35.8,22,0,Restaurant,0,1,417,24.8,0
T102777,162.28,16,0,restaurant,0,0,331,41.8,0
T101627,8.42,2,1,restaurant,0,1,2456,3.9,0
T104629,41.34,2,1,grocery,0,0,1933,1.8,0
T103539,393.4,19,1,electronics,0,1,2352,30.5,0
T101400,15.1,19,1,grocery,0,1,1116,18.7,0
T106143,376.4,18,1,grocery,0,0,185,25.5,0
T104856,44.54,10,0,gas,0,1,2416,69.3,0
T102601,59.37,7,2,grocery,0,1,1875,3.2,0
T105422,51.63,12,1,Electronics,0,1,2196,15.8,0
T104268,25.23,17,3,online,0,1,1518,6.6,0
T105795,107.1,0,1,electronics,0,1,2340,7.7,0
T100582,305.13,9,2,gas,0,1,2321,233.8,0
T107093,33.96,19,0,restaurant,0,0,66,2.7,0
T102258,47.47,2,0,gas,0,0,2335,2.7,0
T108877,88.45,22,1,grocery,0,1,654,1.9,0
T104365,143.57,17,1,travel,0,0,697,4.3,0
T108998,176.46,0,0,restaurant,0,0,1712,25.7,0
T102795,22.79,4,2,gas,0,1,818,66.9,0
T108635,239.17,4,0,online,1,0,1567,3.9,0
T107335,128.93,1,3,gas,0,1,713,38.5,0
T108333,110.59,7,1,grocery,0,0,1383,30.1,0
T102005,97.82,2,0,grocery,0,0,1678,25.1,0
T105075,35.26,21,1,gas,0,0,2080,5.8,0
T105580,97.46,22,0,electronics,1,1,379,9.5,0
T101036,11.88,21,1,online,0,1,550,4.9,0
T105836,147.86,19,3,gas,1,0,383,23.1,0
T106103,24.9,2,1,restaurant,0,1,1415,40.4,0
T108810,28.48,5,1,gas,0,1,1143,9.4,0
T107772,8.54,3,2,restaurant,0,0,1069,8.1,0
T101162,20.42,4,0,grocery,0,1,10,10.0,0
T105170,172.67,0,2,restaurant,0,0,2247,38.5,0
T107892,193.45,18,2,gas,0,1,786,129.0,0
T106830,51.09,17,1,gas,0,0,73,135.4,0
T104864,104.73,20,3,grocery,0,0,44,83.7,1
T108850,149.44,4,0,online,0,0,15,37.8,1
T100445,36.63,22,3,restaurant,0,1,295,38.1,0
T108828,53.7,11,0,grocery,0,0,514,11.1,0
T100022,11.16,12,0,grocery,0,0,2307,8.6,0
T102656,26.9,17,1,online ,1,1,2249,19.6,0
T108028,15.26,13,1,online,0,1,33,8.1,0
T102199,64.97,9,0,restaurant,0,1,375,2.9,0
T106859,18.53,10,0,restaurant,0,1,2377,6.1,0
T104212,70.4,7,0,Electronics,0,1,253,12.2,0
T106408,67.16,22,2,ONLINE,0,0,1732,41.6,0
T106187,68.29,19,3,grocery,0,1,2281,65.0,0
T101676,33.07,20,2,online,0,1,631,0.7,0
T100000,39.64,15,1,online,0,1,1975,18.5,0
T101944,28.3,8,0,online,0,1,1255,9.8,0
T107650,8.95,1,3,grocery ,0,1,2359,9.6,0
T103665,29.57,21,0,online,0,1,1194,7.0,0
T104081,9.18,5,0,grocery,0,0,2218,25.3,0
T100112,124.1,1,0,electronics,1,0,1319,0.4,0
T103076,92.59,21,0,restaurant,0,0,948,48.7,0
T108335,33.4,13,2,ONLINE,1,1,2293,5.1,0
T102428,21.76,6,0,gas,0,1,717,5.3,0
T103884,31.75,3,0,electronics,1,1,2265,13.6,0
T107546,15.63,20,1,online,0,0,761,9.2,0
T106723,460.54,9,1,online,0,1,1368,68.8,0
T102084,19.26,0,0,online,0,1,1825,62.7,0
T107057,95.96,0,1,grocery,0,0,1444,12.9,0
T103260,69.22,0,3,online,0,0,2187,34.3,0
T105043,35.73,1,2,online,0,1,2067,3.9,0
T108958,23.73,8,3,restaurant,0,1,1436,78.4,0
T108534,58.83,1,1,gas,0,0,91,318.5,0
T103074,164.48,4,0,gas,0,0,2083,8.2,0
T108017,76.62,17,2,electronics,0,0,639,2.2,1
T104887,32.1,18,2,travel,0,1,1374,47.6,0
T102579,14.93,12,1,gas,0,1,2289,4.0,0
T107299,53.4,22,0,electronics,0,0,1544,2.4,0
T104161,56.47,4,0,online,0,1,298,9.9,0
T104607,67.2,0,0,travel,0,0,1423,18.9,0
T106117,21.19,2,2,restaurant,0,1,1331,7.5,0
T107393,75.19,12,1,Grocery,0,1,1147,27.8,0
T104646,13.82,12,2,online,0,1,1658,6.3,0
T102853,64.75,0,2,online,0,0,1519,7.0,0
T104066,71.29,14,0,online ,0,0,1326,81.7,0
T100666,68.96,5,1,grocery,0,0,2049,26.2,0
T107095,98.07,1,0,restaurant,0,1,2390,4.4,0
T108173,23.57,12,3,gas,0,0,967,16.9,0
T105499,42.7,9,2,Electronics,0,0,1482,13.0,0
T108271,47.39,15,0,online,0,0,585,12.0,0
T100088,108.69,1,1,gas,0,1,1988,15.2,0
T106730,98.82,6,1,grocery,1,1,314,3.7,0
T102633,138.58,22,2,restaurant,0,0,2281,23.9,0
T102502,9.25,13,3,gas,1,1,1981,15.5,0
T108267,144.03,11,0,restaurant,1,0,829,2.6,0
T101818,27.48,1,0,online,0,1,1419,1.6,0
T108962,228.09,3,1,grocery,0,0,1780,13.2,0
T106685,62.67,9,1,online,0,1,540,14.1,0
T101204,26.4,2,0,Travel,1,0,75,22.4,0
T102966,81.99,22,1,online,0,0,114,51.4,0
T101580,252.7,9,2,Travel,0,0,1360,10.5,0
T105173,51.16,16,1,electronics,0,1,20,15.7,0
T104758,59.94,5,1,online,0,0,1359,17.9,0
T105678,35.78,12,2,restaurant,0,0,503,45.0,0
T108632,46.41,6,0,grocery,0,0,614,22.5,0
T104885,38.77,0,0,restaurant,0,1,198,9.4,0
T101563,34.35,22,1,travel,0,0,1798,5.2,0
T107333,62.85,13,0,grocery,1,1,1828,1.2,0
T108451,27.22,0,1,travel,0,1,1129,3.6,0
T105740,56.66,18,0,electronics,0,1,932,1.4,0
T107617,13.47,18,5,gas,0,0,2313,7.3,0
T103365,40.91,16,2,gas,0,0,2091,14.4,0
T103301,64.43,7,0,grocery,0,1,1194,13.0,0
T108764,28.21,23,2,online ,0,1,1772,9.8,0
T106105,152.42,4,0,ONLINE,0,0,2238,8.6,0
T103762,15.84,3,0,restaurant,1,0,691,31.4,0
T106632,52.83,3,2,travel,0,0,2194,27.4,0
T100807,65.57,9,1,online,0,1,1786,20.2,0
T104253,23.23,12,0,grocery,0,0,673,32.1,0
T103546,14.59,22,0,restaurant,0,1,141,89.3,0
T100966,17.64,9,1,grocery,1,1,1795,1.2,0
T108545,19.16,8,2,travel,0,1,649,7.1,0
T104456,177.54,23,0,grocery,0,1,1983,4.7,0
T105379,60.19,11,1,online,0,1,2207,10.1,0
T107220,94.76,10,0,Grocery,0,0,1635,14.2,0
T103957,34.53,14,0,online,0,1,1426,54.7,0
T108929,45.84,17,1,gas,0,0,1936,46.3,0
T102660,225.14,1,1,restaurant,1,0,2087,52.1,0
T100670,29.06,8,2,grocery,0,0,1541,2.4,0
T102485,25.74,0,0,ONLINE,0,0,492,20.1,0
T102652,137.54,8,0,gas,0,0,2091,8.8,0
T106827,79.69,16,1,gas,0,0,1974,15.7,0
T102793,31.21,0,1,gas,0,1,2121,30.4,0
T102731,41.33,10,0,online,0,1,1944,36.6,0
T106455,115.31,22,2,grocery,0,1,299,0.8,0
T105114,196.18,22,2,restaurant,0,0,829,7.8,0
T101925,32.87,21,2,grocery,0,0,1767,37.6,0
T103690,41.57,14,1,Restaurant,0,1,2431,49.8,0
T106899,42.21,5,0,gas,0,0,1018,17.9,0
T105316,108.6,5,3,electronics,0,1,1120,3.1,0
T101113,50.75,4,0,Electronics,0,1,2427,7.8,0
T105031,13.36,2,1,grocery,0,0,633,132.0,0
T108143,20.59,4,0,Grocery,0,0,1131,2.6,0
T105790,80.15,6,1,online,0,0,1553,21.2,0
T103400,199.49,0,1,grocery,0,0,229,65.8,0
T100023,27.61,5,2,Gas,0,0,821,8.0,0
T102638,61.5,7,0,gas,0,1,1831,34.6,0
T108349,132.15,1,3,Gas,0,0,990,13.1,0
T107108,62.89,13,1,gas,0,0,2460,1.8,0
T106356,75.68,7,1,Gas,0,1,1736,6.5,0
T100269,86.26,7,1,gas,0,0,1048,22.0,0
T107871,23.5,3,1,online,0,1,642,5.4,0
T108399,87.09,8,2,grocery,0,1,943,27.4,0
T106097,13.58,20,2,Travel,0,1,1148,6.7,0
T106504,21.92,6,1,grocery,0,0,642,1.5,0
T102286,83.89,13,4,grocery,0,1,1907,14.5,0
T104229,100.31,21,0,gas,0,0,805,0.7,0
T103634,55.5,20,2,gas,0,1,388,83.2,0
T107380,47.68,8,1,Gas,0,1,233,2.6,0
T103350,22.99,3,1,online,0,1,410,117.2,0
T107828,208.95,12,0,grocery,1,1,2353,53.8,0
T107160,35.28,14,1,electronics,0,1,984,10.0,0
T100140,81.12,13,1,online,0,0,2477,80.3,0
T105296,54.25,19,0,travel,0,0,1160,9.4,0
T101155,47.49,9,2,gas,0,1,888,2.9,0
T104394,65.2,7,3,travel,0,1,2243,8.0,0
T105464,164.94,14,1,gas,0,0,794,36.7,0
T105021,20.83,21,1,travel,0,0,871,9.0,0
T106409,37.73,23,1,grocery,0,0,1836,54.0,0
T103870,24.27,13,4,electronics,0,0,857,2.9,0
T101620,21.2,14,1,grocery,1,0,2436,27.4,0
T104974,5.33,14,0,grocery,0,1,1031,32.9,0
T105430,69.31,3,1,Restaurant,0,1,1897,7.4,0
T104236,18.04,3,1,gas,0,0,24,7.2,0
T102821,138.49,14,1,grocery,0,0,897,3.5,0
T105304,34.11,11,2,electronics,0,1,2055,97.6,0
T103582,12.22,7,0,Travel,0,0,1579,6.9,0
T104772,213.38,19,0,electronics,0,0,1969,121.9,0
T104743,49.67,9,1,travel,0,1,1716,23.4,0
T107421,59.32,8,4,grocery,0,0,245,10.5,0
T102493,40.83,17,1,online ,0,1,432,7.6,0
T107494,21.14,15,3,gas,0,1,349,16.9,0
T107955,5.79,0,1,gas,0,0,533,39.8,0
T105733,20.6,23,2,Gas,0,0,1708,1.7,0
T108435,14.51,19,1,Online,0,1,1725,3.2,0
T106426,46.61,6,0,online,0,1,2351,3.6,0
T103983,63.68,2,0,grocery,0,1,1901,31.1,0
T103917,361.13,7,0,ONLINE,0,1,2236,23.0,0
T106733,43.95,20,1,Travel,0,1,2286,29.8,0
T100781,6.35,21,0,restaurant,0,1,269,7.7,0
T106020,156.3,7,1,gas,0,1,1125,46.4,0
T102922,68.28,22,0,ONLINE,1,0,2345,0.3,0
T102925,45.0,0,2,restaurant,0,1,1926,35.8,0
T108991,39.33,18,0,Gas,0,0,2441,74.5,0
T104484,89.12,9,2,grocery,0,1,2128,0.6,0
T100375,99.36,6,1,Gas,0,1,1113,69.0,0
T100120,101.04,18,1,restaurant,1,1,2015,2.7,0
T101144,146.03,12,1,Travel,0,0,1563,0.5,0
T100832,108.19,3,2,gas,0,1,2422,101.8,0
T108286,40.2,7,0,grocery,0,1,755,41.8,0
T103298,103.79,0,0,online,0,1,1662,110.3,0
T105437,49.64,12,2,grocery,0,0,1837,2.0,0
T103504,68.62,1,1,gas,0,1,1256,11.7,0
T100222,95.92,9,0,Travel,1,0,2054,16.9,0
T106721,8.63,13,3,electronics,0,1,1998,97.6,0
T103483,52.47,17,0,grocery,0,1,1831,18.7,0
T102908,24.69,8,2,grocery,0,0,448,18.7,0
T108597,113.26,7,1,gas,0,1,1207,73.2,0
T100224,32.83,5,0,Restaurant,0,1,2082,5.5,0
T101021,15.18,1,0,travel,0,0,364,5.7,0
T100350,83.38,21,0,grocery ,0,0,1152,5.4,0
T104740,34.4,10,2,travel,0,0,1362,25.6,0
T100575,47.0,18,0,Travel,0,0,585,17.9,0
T100510,9.21,21,0,travel,0,1,1542,2.0,0
T107771,14.03,20,2,restaurant,0,1,1733,0.9,0
T104790,99.14,11,1,online,0,1,1164,8.0,0
T108621,32.93,2,1,travel,0,0,899,11.2,0
T101696,9.97,12,0,online,0,0,70,15.8,0
T100761,68.12,8,1,gas,0,1,1791,1.2,0
T106567,128.95,14,0,online,0,1,266,7.8,0
T103550,15.51,19,1,restaurant,0,1,410,11.2,0
T103227,61.66,22,3,grocery,0,1,831,26.9,0
T107648,20.46,3,3,online,0,1,1532,25.4,0
T100963,75.22,5,0,restaurant,0,1,1211,18.7,0
T105062,63.01,20,1,Electronics,0,0,1057,1.7,0
T102918,105.65,20,2,online ,0,1,1679,2.6,0
T105153,68.03,21,1,Grocery,0,1,1189,2.0,0
T107038,82.49,22,1,gas,0,0,1713,0.9,0
T100939,52.4,2,1,Gas,0,0,37,19.1,0
T107728,30.35,21,1,Travel,0,1,2219,93.5,0
T103412,30.84,2,0,online,0,1,2163,17.3,0
T103275,11.63,2,2,travel,0,1,356,25.0,0
T105225,13.74,16,0,online ,0,0,1781,6.5,0
T106872,23.18,20,3,restaurant,0,1,445,10.3,0
T105938,107.72,12,1,gas,1,0,1909,18.8,0
T104117,82.15,3,0,electronics,0,0,691,100.3,0
T101890,49.04,20,3,online,0,0,1557,2.4,0
T106508,78.87,10,0,grocery,1,0,1058,19.4,0
T101217,59.56,2,2,Electronics,0,0,398,6.0,0
T106740,31.39,4,2,grocery,0,0,953,3.4,0
T101146,29.1,10,2,travel,0,0,1010,19.2,0
T106041,62.38,9,1,gas,0,0,1330,38.0,0
T108776,129.53,1,1,Gas,0,0,98,2.4,0
T106932,62.05,16,0,gas,0,0,1889,2.1,0
T104502,355.26,10,0,restaurant,0,0,1222,25.6,0
T100534,56.72,5,2,online,0,0,541,19.7,0
T102839,97.29,21,0,online,1,0,591,16.2,1
T103869,66.09,10,1,Gas,0,1,1594,1.0,0
T108361,41.46,2,0,Travel,1,1,545,6.0,0
T103032,495.87,21,1,online,0,1,293,2.0,0
T103788,28.53,20,0,Online,0,0,673,27.5,0
T103389,64.99,18,1,grocery,0,1,1452,3.4,0
T105639,37.23,12,1,gas,0,0,2109,2.8,0
T103426,33.02,13,4,restaurant,0,1,1882,11.5,0
T101352,426.39,0,1,restaurant,1,1,1599,4.6,0
T105252,14.06,0,1,restaurant,0,0,492,17.1,0
T103523,46.9,14,3,restaurant,0,0,956,7.9,0
T105245,39.33,22,0,restaurant,0,0,386,30.1,0
T108153,99.36,1,2,gas,0,0,1695,3.6,0
T106368,186.84,14,1,travel,0,0,77,4.4,0
T104904,30.44,6,0,gas,0,0,1226,2.3,0
T101533,80.0,15,0,gas,0,0,186,6.1,0
T107296,154.3,12,0,restaurant,0,1,380,26.2,0
T100592,19.23,14,1,grocery,0,0,654,27.9,0
T101137,13.15,2,0,grocery,0,0,977,10.7,0
T105289,70.81,10,2,electronics,0,1,2186,4.6,0
T103358,30.95,2,0,restaurant,0,0,1698,1.7,0
T100634,123.93,0,2,grocery ,0,1,145,7.7,0
T108068,43.46,5,2,online,0,1,148,21.3,0
T101187,52.14,21,0,gas,0,0,1563,6.0,0
T105063,22.64,1,4,online,0,1,245,5.8,0
T100491,34.92,14,2,online ,0,1,359,35.2,0
T103786,66.11,12,5,travel,0,1,1063,20.8,0
T106546,57.48,7,1,ONLINE,0,1,615,33.0,0
T106227,31.21,19,1,Grocery,0,1,1005,40.4,0
T108391,20.72,14,1,gas,0,1,737,45.2,0
T105438,221.95,8,0,Travel,0,0,709,136.5,0
T100026,38.55,9,1,gas,0,0,1854,16.6,0
T104686,21.44,17,1,Electronics,0,1,618,34.1,0
T100057,38.38,3,0,Restaurant,0,1,2118,1.1,0
T100266,82.25,2,1,grocery ,0,0,656,59.9,0
T105201,41.31,19,0,online,0,1,1450,11.3,0
T103459,34.13,19,1,gas,0,1,1595,9.1,0
T107268,23.95,21,3,restaurant,1,0,1236,53.6,0
T105253,28.13,13,2,travel,0,1,871,33.3,0
T100671,167.97,0,1,gas,0,0,713,13.7,0
T106171,14.02,2,0,electronics,0,0,763,8.3,0
T107171,65.72,0,4,gas,0,1,74,45.9,0
T101333,25.76,5,1,grocery,0,1,161,6.2,0
T102225,148.46,10,0,restaurant,0,1,1313,30.8,0
T106633,257.74,1,0,grocery,0,1,1890,10.7,0
T105654,27.25,12,2,online,0,1,1006,5.6,0
T101297,54.77,9,3,travel,0,1,1068,1.6,0
T107295,179.68,2,1,gas,0,1,277,13.6,0
T102802,14.38,21,2,online,0,0,151,4.0,0
T102285,29.04,18,2,electronics,0,0,1611,4.4,0
T100845,99.97,0,4,Restaurant,0,0,1915,8.8,0
T108673,29.29,4,1,gas,0,1,2103,40.1,0
T105343,20.12,8,0,gas,0,1,1453,2.3,0
T108654,95.01,12,2,ONLINE,0,1,1544,0.4,0
T103712,18.38,10,2,gas,0,1,829,25.5,0
T103887,54.22,8,2,electronics,0,1,1598,3.7,0
T103667,102.9,23,1,gas,0,0,132,25.1,0
T106862,12.69,17,2,online,0,1,1657,3.0,0
T105896,26.03,14,1,gas,0,0,2435,16.5,0
T108940,37.66,20,3,online,0,1,1338,2.5,0
T104815,66.67,23,1,grocery,0,1,1184,1.5,0
T104474,19.45,14,0,electronics,0,1,1736,61.0,0
T105802,31.93,5,3,travel,0,0,2164,5.7,0
T105432,189.48,14,2,grocery,0,1,2006,2.2,0
T104468,70.46,14,1,electronics,0,1,457,10.7,0
T103019,5.1,13,1,grocery,0,0,2366,182.6,0
T100873,145.04,10,0,electronics,0,1,2122,33.4,0
T101057,62.31,21,2,travel,0,0,2079,9.2,0
T107888,24.81,10,2,gas,0,1,697,5.6,0
T107913,113.76,2,1,Grocery,0,1,309,8.4,0
T107706,32.99,12,2,restaurant,0,1,2309,7.7,0
T102415,10.64,3,3,restaurant,0,1,1150,8.2,0
T107238,31.87,1,0,electronics,0,1,315,33.6,0
T108128,23.58,1,3,Restaurant,0,0,2143,11.1,0
T107716,56.3,2,1,Travel,0,1,889,62.9,0
T104280,173.69,18,3,restaurant,0,0,2320,18.8,0
T104852,33.74,16,0,Restaurant,0,0,706,74.7,0
T103623,51.23,13,0,grocery,0,0,2271,6.6,0
T100961,43.62,17,1,travel,1,1,405,24.3,0
T105998,177.6,4,1,online,0,1,1445,16.0,0
T101742,33.3,4,1,online,0,1,1105,4.3,0
T100554,50.08,15,0,grocery,0,0,32,21.4,0
T100402,18.44,12,0,travel,0,1,2015,3.6,0
T105467,117.49,21,2,gas,0,1,1290,49.9,0
T104723,101.09,0,2,online,0,0,1254,6.6,0
T108529,7.4,19,3,grocery,0,1,1608,209.6,0
T100654,121.57,14,0,grocery,0,0,505,4.9,0
T101205,18.68,14,1,restaurant,0,0,764,5.5,0
T106125,17.39,23,0,restaurant,0,1,550,1.1,0
T107575,16.97,10,0,Gas,0,0,544,4.1,0
T103445,35.1,13,3,online,0,1,1588,16.7,0
T100505,17.99,6,1,grocery,0,0,716,24.4,0
T102813,41.1,2,1,Restaurant,0,1,1149,2.2,0
T102315,67.53,8,0,grocery,0,1,60,13.7,0
T105502,21.8,4,0,gas,0,0,2012,4.0,0
T102845,38.01,13,3,online,0,0,1212,11.8,0
T104764,30.17,3,1,online,0,1,2044,62.2,0
T104301,57.36,9,0,restaurant,0,0,1597,5.1,0
T104986,12.31,11,0,travel,0,0,1390,20.7,0
T107246,137.92,1,0,grocery,0,0,1440,96.0,0
T106303,86.3,20,0,Travel,0,0,725,42.6,0
T108019,23.57,5,3,grocery,0,1,2142,10.9,0
T101410,21.5,7,1,Online,0,1,59,7.8,0
T101720,22.53,4,2,online,0,1,1832,1.0,0
T100979,100.95,15,3,gas,0,1,1985,5.6,0
T101875,38.45,21,3,restaurant,0,1,1906,63.8,0
T102431,124.28,23,3,gas,0,1,2030,17.1,0
T100783,75.83,0,4,restaurant,0,0,537,18.0,0
T107887,16.29,12,1,grocery,0,1,1095,4.9,0
T103775,14.67,23,3,online,0,0,2090,136.4,0
T102000,64.24,14,2,grocery,0,1,761,80.9,0
T104211,160.31,10,1,gas,0,1,206,6.5,0
T100692,21.72,3,0,online,0,0,857,11.9,0
T102462,96.59,22,3,travel,0,0,1942,6.4,0
T105005,29.51,23,0,gas,0,0,2482,4.5,0
T105197,29.05,9,1,gas,0,1,369,5.7,0
T104795,74.48,19,3,online,0,0,1488,11.8,0
T100400,7.52,5,0,travel,0,1,1825,63.4,0
T106478,129.56,22,1,grocery ,0,1,1487,72.1,0
T100195,103.14,0,1,Gas,0,1,265,25.8,1
T103292,70.22,11,1,Restaurant,0,0,1676,3.3,0
T102115,148.75,15,2,online,0,1,2080,21.1,0
T106094,45.14,7,2,travel,0,1,822,63.6,0
T102096,24.85,19,0,gas,0,0,1286,1.5,0
T108371,18.27,19,1,restaurant,0,1,1866,4.1,0
T105232,42.21,3,2,grocery,0,1,692,42.6,0
T108135,256.09,13,1,online,0,1,1030,13.0,0
T107797,53.15,0,2,Restaurant,1,1,1656,52.8,0
T103638,46.41,22,2,grocery,0,1,17,36.1,0
T106661,43.88,0,1,restaurant,0,0,2309,13.4,0
T108458,16.88,2,3,restaurant,0,1,1156,4.9,0
T103722,406.2,3,2,electronics,0,0,1077,17.6,0
T103732,131.33,3,1,Gas,0,1,923,1.1,0
T106245,78.03,4,0,gas,0,1,1959,23.4,0
T100472,38.87,0,0,restaurant,0,0,189,6.9,0
T103206,31.81,15,3,travel,1,0,824,1.0,0
T103158,47.73,5,2,gas,0,0,1101,1.8,1
T104432,72.22,6,4,grocery,0,0,1372,3.1,0
T105322,25.87,21,0,restaurant,0,0,1884,11.2,0
T103360,56.24,17,1,Gas,0,1,722,0.7,0
T107249,11.68,6,5,gas,0,1,508,10.0,0
T106427,25.64,6,0,restaurant,0,1,321,6.2,0
T104929,322.33,16,1,Restaurant,0,1,1139,2.3,0
T100617,167.38,6,0,restaurant,0,0,401,295.7,0
T106346,43.86,15,1,gas,0,1,733,3.2,0
T102599,139.81,20,1,grocery,0,1,2174,13.6,0
T100362,30.14,20,2,restaurant,0,0,1540,12.5,0
T103867,22.06,9,2,Grocery,0,1,2334,5.7,0
T105165,25.25,9,0,Grocery,0,0,990,25.6,0
T100072,113.65,8,1,gas,0,1,2298,7.5,0
T101307,35.09,3,3,travel,0,1,273,56.4,1
