customer_id,recency_days,frequency,monetary,tenure_months,email_opens_90d,prior_responses,age,responded
C43972,32,4,213.0,9,14,0,31.0,0
C41019,86,10,1096.0,43,10,1,36.0,0
C41845,73,10,683.0,44,9,0,34.0,0
C42899,359,2,195.0,58,2,1,57.0,0
C42567,346,4,389.0,41,2,2,53.0,0
C40177,25,20,1991.0,56,25,6,38.0,1
C41917,89,9,746.0,56,19,4,42.0,0
C41249,72,7,1047.0,54,20,2,46.0,0
C40203,22,19,2247.0,60,33,6,51.0,1
C43904,37,5,351.0,12,7,1,29.0,1
C41365,76,20,420.0,50,16,0,38.0,0
C41126,82,15,778.0,49,18,3,51.0,0
C41129,33,13,658.0,42,13,3,38.0,0
C40289,22,28,2646.0,65,39,7,29.0,0
C44084,45,7,391.0,14,12,0,40.0,0
C42095,95,13,702.0,53,12,1,52.0,0
C40159,18,28,1745.0,51,32,1,54.0,1
C43978,48,4,202.0,6,12,1,40.0,0
C43869,23,8,289.0,3,3,1,20.0,0
C44063,17,5,297.0,1,8,0,39.0,0
C40932,24,24,1455.0,67,27,3,37.0,1
C42115,212,3,223.0,56,4,1,32.0,0
C41132,2,2,627.0,52,8,1,46.0,0
C41997,86,12,1187.0,31,8,4,45.0,0
C41414,89,7,688.0,57,13,2,51.0,1
C43431,29,4,385.0,6,17,1,34.0,0
C40800,17,22,1230.0,54,15,5,51.0,0
C43583,40,12,304.0,5,10,0,29.0,0
C42453,261,3,492.0,64,1,0,40.0,0
C42021,74,14,1439.0,47,11,1,41.0,0
C42333,295,4,286.0,74,3,0,67.0,1
C40706,25,21,1214.0,67,18,1,47.0,0
C44159,38,7,385.0,2,10,1,28.0,0
C42014,67,11,1186.0,39,20,0,42.0,0
C41039,94,10,981.0,49,13,1,33.0,0
C41183,88,11,681.0,34,11,0,49.0,0
C42140,302,1,356.0,60,3,0,49.0,0
C41153,73,12,1147.0,38,11,1,32.0,1
C43521,48,7,405.0,7,9,1,51.0,0
C43293,34,7,353.0,10,7,1,35.0,0
C40666,7,24,1843.0,61,32,5,31.0,1
C40251,4,28,2332.0,70,30,3,43.0,0
C43133,148,4,574.0,54,1,0,42.0,0
C41545,60,7,780.0,50,21,1,57.0,0
C43225,40,7,365.0,3,12,0,28.0,0
C41692,89,13,1285.0,38,18,2,65.0,0
C42651,302,3,514.0,67,2,0,44.0,0
C40905,20,27,2421.0,45,24,3,37.0,1
C41985,79,8,672.0,43,15,1,27.0,0
C41897,70,7,957.0,50,11,0,28.0,0
C42573,239,3,609.0,63,3,0,58.0,1
C41193,69,11,903.0,48,21,0,,0
C42918,218,4,396.0,53,1,0,59.0,0
C40544,21,23,3112.0,76,36,3,42.0,1
C41913,76,12,886.0,53,12,1,39.0,0
C40506,18,25,3011.0,53,25,2,35.0,1
C44103,37,7,280.0,1,10,0,31.0,0
C43320,15,6,284.0,1,9,1,46.0,0
C41907,97,5,1089.0,62,16,2,55.0,1
C43859,24,4,351.0,8,7,0,37.0,0
C43191,33,5,307.0,4,13,0,24.0,0
C41652,76,12,636.0,43,20,2,61.0,0
C42105,244,2,596.0,75,3,0,35.0,0
C40705,17,18,1944.0,57,42,1,30.0,0
C41224,71,15,1517.0,40,17,2,33.0,1
C40672,20,24,2223.0,58,23,2,41.0,1
C42809,324,2,292.0,61,2,0,43.0,0
C42425,276,3,441.0,60,3,0,57.0,1
C41682,81,12,1330.0,39,11,2,56.0,0
C42791,466,3,430.0,50,1,0,50.0,0
C43257,20,9,61.0,28,11,1,36.0,0
C41860,51,9,1033.0,45,16,1,25.0,0
C42701,398,3,448.0,71,2,0,56.0,0
C41825,43,13,1232.0,44,11,3,28.0,0
C43931,32,8,418.0,9,15,1,42.0,0
C40867,17,24,1000.0,76,31,6,21.0,1
C44037,42,5,187.0,12,9,1,31.0,0
C40847,22,10,2571.0,57,16,2,45.0,0
C41091,31,4,1104.0,49,12,0,38.0,0
C41112,72,16,1207.0,41,7,0,48.0,0
C42180,294,5,303.0,67,2,0,71.0,0
C41443,53,18,1017.0,53,12,2,46.0,0
C43170,22,8,304.0,6,7,0,35.0,1
C40138,23,30,2652.0,51,36,4,42.0,1
C40325,8,37,3077.0,66,39,3,66.0,1
C43600,24,7,355.0,5,15,2,18.0,0
C40553,20,27,2009.0,56,29,3,36.0,1
C43543,45,6,359.0,4,7,1,30.0,1
C42144,283,2,402.0,57,1,1,61.0,0
C43348,39,5,304.0,8,9,0,27.0,0
C43187,28,5,320.0,19,7,1,32.0,0
C43689,46,7,243.0,1,12,0,18.0,0
C41278,76,17,1241.0,39,11,2,62.0,0
C43549,33,10,458.0,1,10,0,18.0,0
C40252,23,15,1708.0,70,33,1,45.0,0
C42686,366,4,502.0,64,1,0,58.0,0
C42375,469,2,346.0,45,1,1,62.0,0
C41433,79,15,1065.0,51,15,2,46.0,1
C42147,313,2,224.0,62,2,0,45.0,0
C42376,220,2,606.0,59,2,0,42.0,0
C42393,300,3,572.0,58,2,1,48.0,0
C41971,50,14,571.0,48,11,1,47.0,0
C42643,308,4,376.0,62,2,0,51.0,0
C41538,84,11,1101.0,45,16,0,43.0,0
C42638,263,3,580.0,46,3,1,54.0,0
C40999,19,30,1581.0,52,47,8,40.0,1
C42872,173,3,454.0,58,3,0,50.0,0
C41417,44,12,795.0,59,14,2,50.0,0
C43939,38,9,257.0,2,13,1,30.0,0
C41163,104,13,899.0,27,14,0,33.0,0
C44186,41,7,175.0,1,11,1,30.0,1
C40727,14,24,1385.0,63,43,2,54.0,1
C43789,33,8,338.0,18,11,1,29.0,1
C43995,39,3,329.0,8,10,1,30.0,0
C43047,239,3,417.0,52,1,1,46.0,0
C41573,74,10,913.0,46,14,0,45.0,0
C41579,89,10,1225.0,52,15,0,52.0,0
C43708,26,5,303.0,12,9,0,33.0,0
C42886,271,1,435.0,49,2,0,61.0,0
C41927,116,6,1055.0,56,10,1,50.0,0
C40182,19,15,2532.0,55,19,1,27.0,1
C42422,354,4,291.0,50,1,1,61.0,0
C43823,29,5,215.0,9,12,0,33.0,0
C43585,45,7,311.0,4,19,1,52.0,1
C42995,193,2,261.0,70,3,0,47.0,0
C44044,29,3,252.0,8,11,2,48.0,0
C41034,87,6,532.0,44,13,1,48.0,0
C40789,14,21,3447.0,62,33,3,49.0,0
C40357,14,34,2014.0,53,26,4,40.0,1
C40941,24,23,1687.0,72,12,5,30.0,1
C40172,20,23,1662.0,52,19,2,22.0,1
C43707,24,3,352.0,2,13,1,18.0,0
C42378,87,2,330.0,50,4,0,43.0,0
C42535,355,4,416.0,50,4,2,67.0,0
C42844,390,2,429.0,66,2,0,46.0,0
C42276,280,0,371.0,66,1,1,46.0,0
C43960,25,8,327.0,1,9,2,35.0,0
C40593,16,23,1490.0,64,34,5,30.0,1
C40469,16,7,2580.0,64,16,2,49.0,0
C44090,50,7,393.0,12,7,0,23.0,0
C43433,36,6,360.0,4,8,0,29.0,0
C44124,34,4,297.0,5,15,0,34.0,0
C42369,383,1,572.0,60,3,1,35.0,0
C44014,46,6,317.0,2,10,1,40.0,0
C42396,282,5,397.0,59,1,1,45.0,0
C42273,292,2,328.0,55,3,0,54.0,0
C41647,106,16,771.0,56,14,2,54.0,0
C42955,376,4,264.0,49,2,0,44.0,0
C43109,175,3,585.0,49,3,1,50.0,0
C42830,201,5,308.0,64,1,1,42.0,0
C40164,23,20,2548.0,60,54,3,36.0,0
C41484,122,11,667.0,42,16,1,60.0,0
C44165,38,5,380.0,1,2,0,22.0,0
C40250,15,19,2398.0,75,29,4,45.0,0
C41084,60,13,1488.0,54,15,0,41.0,0
C42249,360,3,797.0,64,0,1,28.0,0
C43648,39,6,214.0,1,3,0,23.0,0
C43876,24,6,267.0,14,9,0,39.0,1
C42827,246,4,514.0,56,1,0,53.0,0
C40399,22,29,2228.0,71,23,2,52.0,0
C40801,27,19,2604.0,77,30,5,56.0,1
C42839,204,4,354.0,64,1,1,56.0,0
C42861,210,5,496.0,66,2,0,63.0,0
C41968,59,2,723.0,57,22,2,55.0,0
C43054,361,3,494.0,58,1,0,51.0,0
C43723,56,5,363.0,1,9,1,44.0,0
C40028,20,26,2364.0,49,39,1,41.0,1
C40641,25,11,1997.0,58,36,2,53.0,0
C42800,392,1,517.0,62,0,1,69.0,0
C40926,19,17,3284.0,61,37,4,52.0,1
C41608,111,18,1157.0,59,17,2,47.0,1
C41060,68,13,1136.0,60,14,3,59.0,1
C40451,10,28,2775.0,54,22,4,57.0,1
C41956,83,16,1347.0,52,10,1,31.0,1
C42427,436,4,627.0,43,3,2,42.0,0
C42762,281,3,166.0,65,3,0,42.0,0
C43396,33,9,292.0,1,11,1,30.0,0
C42174,405,2,203.0,62,2,0,35.0,0
C42226,292,3,639.0,47,1,0,64.0,0
C41931,60,8,979.0,50,13,1,30.0,0
C41824,76,14,510.0,52,15,3,24.0,0
C42980,500,5,434.0,43,3,0,56.0,0
C42753,201,4,429.0,70,3,0,53.0,0
C43514,36,4,197.0,7,11,0,37.0,0
C40379,12,33,2578.0,67,35,3,39.0,1
C40535,17,14,2364.0,64,40,4,35.0,0
C41761,90,9,1142.0,32,17,2,40.0,1
C41574,75,14,999.0,41,12,1,45.0,0
C41840,111,4,811.0,49,8,3,43.0,0
C40351,24,22,2140.0,55,27,4,40.0,0
C40293,19,31,2670.0,63,33,3,39.0,1
C43477,33,5,293.0,4,13,1,34.0,0
C41168,77,8,1009.0,44,10,1,46.0,0
C42932,395,2,486.0,54,2,1,68.0,0
C41115,61,10,997.0,30,16,1,28.0,0
C43412,40,4,356.0,11,7,2,43.0,0
C42071,57,8,1240.0,49,13,0,66.0,0
C43346,40,6,321.0,6,6,0,32.0,0
C43825,36,8,288.0,2,9,2,50.0,1
C42803,210,3,441.0,72,2,0,61.0,0
C40090,24,16,1940.0,63,34,1,51.0,1
C40959,26,16,2574.0,51,43,1,59.0,0
C43065,211,3,571.0,57,2,0,45.0,0
C42571,225,4,406.0,75,2,1,54.0,0
C40000,13,30,2053.0,63,31,3,30.0,1
C41645,122,10,486.0,41,16,1,42.0,0
C40682,23,22,2447.0,70,29,3,39.0,1
C43473,53,3,335.0,1,10,2,36.0,0
C40381,23,24,2740.0,60,23,1,46.0,0
C43669,43,4,346.0,1,13,1,30.0,0
C43975,22,7,305.0,11,7,1,24.0,0
C41491,107,17,1162.0,56,16,1,65.0,0
C43174,51,4,324.0,1,3,1,43.0,0
C41251,66,13,948.0,44,20,0,27.0,0
C40626,12,11,2859.0,62,34,2,58.0,0
C40915,8,35,3258.0,70,36,4,44.0,0
C40704,20,17,3016.0,68,41,5,39.0,1
C43372,39,3,219.0,10,16,1,18.0,1
C40618,23,25,993.0,52,28,4,39.0,1
C43338,39,6,273.0,3,11,0,49.0,0
C41644,68,13,1147.0,44,13,0,56.0,0
C42645,187,1,387.0,58,2,0,41.0,0
C41509,59,12,440.0,44,18,1,51.0,0
C41421,69,5,1463.0,28,13,2,68.0,0
C40319,21,20,2342.0,65,23,2,57.0,1
C40223,26,12,2618.0,53,32,0,50.0,1
C43731,39,5,312.0,16,10,0,33.0,0
C43061,255,5,433.0,60,3,0,56.0,0
C40213,22,19,1951.0,67,26,2,54.0,1
C43357,54,6,257.0,8,6,0,31.0,0
C40572,13,16,1759.0,61,32,3,54.0,0
C42250,373,2,344.0,53,1,0,59.0,0
C40077,19,32,2001.0,68,34,3,47.0,0
C43379,39,4,276.0,8,14,0,46.0,0
C41024,66,8,1756.0,49,12,1,49.0,0
C41412,72,11,1342.0,43,8,0,42.0,0
C44077,46,6,98.0,7,4,1,33.0,0
C40439,17,8,2581.0,60,35,4,35.0,1
C43329,46,9,375.0,15,9,0,26.0,0
C42222,351,3,570.0,63,1,1,38.0,0
C42684,250,3,579.0,65,3,0,54.0,0
C40342,28,21,514.0,60,15,4,42.0,0
C41032,60,9,1171.0,47,16,0,41.0,0
C40474,14,26,2231.0,62,37,2,49.0,1
C42300,204,2,398.0,60,3,0,60.0,0
C42345,177,3,438.0,67,0,1,65.0,0
C42593,275,1,363.0,65,2,0,56.0,0
C42591,344,4,290.0,60,3,0,42.0,0
C43902,27,6,246.0,6,10,2,38.0,0
C43735,38,4,530.0,8,12,1,21.0,0
C44009,39,7,310.0,1,17,2,40.0,0
C41858,74,8,,54,13,1,44.0,0
C43951,22,6,249.0,2,14,1,27.0,0
C42860,167,5,203.0,57,2,0,70.0,0
C40490,15,22,1101.0,62,28,4,19.0,1
C43595,32,9,354.0,1,6,0,38.0,0
C43395,48,4,253.0,16,11,2,34.0,0
C43907,28,6,184.0,1,8,1,28.0,0
C43835,12,3,272.0,7,10,0,26.0,0
C42981,388,3,535.0,60,1,1,29.0,0
C42442,388,4,293.0,53,4,1,43.0,0
C40931,14,17,2162.0,65,22,1,,0
C41920,117,15,1145.0,49,16,1,66.0,0
C40685,23,6,3335.0,65,27,4,30.0,0
C42836,284,5,524.0,56,1,0,45.0,0
C43967,40,8,321.0,17,3,1,22.0,0
C40254,19,30,2240.0,68,39,1,25.0,0
C43330,32,8,276.0,1,9,2,46.0,0
C43214,46,9,475.0,1,9,0,30.0,0
C41874,92,13,820.0,45,16,1,40.0,0
C43892,38,4,244.0,12,3,1,48.0,0
C43633,25,9,378.0,3,11,0,18.0,0
C43649,33,8,270.0,3,10,1,43.0,0
C43786,37,9,277.0,8,11,2,40.0,0
C42405,207,2,469.0,64,2,2,55.0,0
C41222,74,7,949.0,47,16,3,23.0,1
C43650,50,8,208.0,1,9,3,18.0,0
C42749,299,4,363.0,67,0,0,44.0,0
C40295,23,21,1821.0,55,27,6,55.0,0
C40709,20,16,2013.0,62,34,2,45.0,0
C42770,477,3,380.0,56,1,0,59.0,0
C42059,64,8,1421.0,42,14,1,38.0,0
C40640,22,26,2055.0,54,52,4,39.0,1
C43878,36,3,290.0,5,9,0,46.0,0
C41867,77,11,728.0,56,19,3,47.0,0
C41333,52,0,890.0,43,11,1,60.0,0
C43590,41,7,353.0,11,14,1,25.0,0
C42491,111,3,304.0,56,2,0,48.0,0
C42329,247,0,529.0,67,2,1,57.0,0
C41736,88,5,986.0,51,12,1,42.0,0
C43084,120,1,508.0,66,2,1,51.0,0
C42994,314,2,244.0,43,3,0,46.0,0
C43809,22,5,142.0,1,9,3,41.0,1
C41838,143,10,736.0,66,14,1,38.0,0
C42970,148,2,162.0,50,2,0,60.0,0
C42666,214,4,348.0,66,3,1,66.0,0
C42196,159,2,346.0,45,2,0,47.0,0
C42445,374,3,249.0,51,3,2,40.0,0
C42007,24,13,898.0,44,15,2,29.0,1
C43906,40,8,252.0,10,13,0,24.0,1
C43206,37,7,348.0,9,7,0,37.0,0
C43867,33,6,204.0,1,8,1,41.0,0
C41351,37,12,1146.0,36,9,3,53.0,0
C42767,255,4,420.0,57,2,0,66.0,0
C41510,69,8,788.0,44,17,1,51.0,0
C41601,118,12,284.0,55,10,1,52.0,0
C40189,26,26,1079.0,56,29,3,40.0,1
C43527,24,6,262.0,8,13,0,36.0,0
C41372,101,13,842.0,45,11,2,49.0,1
C41295,90,9,947.0,58,12,1,49.0,0
C42485,437,3,625.0,64,1,0,46.0,0
C42703,230,5,432.0,66,1,1,69.0,0
C43853,39,9,249.0,1,9,0,18.0,0
C40555,20,23,2074.0,52,40,2,47.0,1
C43950,31,6,349.0,3,9,0,31.0,0
C41110,66,13,516.0,55,16,1,45.0,0
C41188,84,17,763.0,49,10,3,50.0,1
C41891,108,12,794.0,42,18,0,51.0,0
C41120,96,17,1040.0,42,13,1,42.0,0
C43732,22,5,248.0,1,3,1,55.0,0
C40697,18,6,1688.0,50,43,6,60.0,0
C41217,84,14,1034.0,50,12,1,64.0,0
C41885,90,17,648.0,50,14,1,36.0,0
C40987,4,16,2489.0,58,33,2,41.0,0
C40326,24,17,2714.0,66,30,4,41.0,0
C42047,68,10,786.0,39,18,2,39.0,0
C43180,22,5,394.0,10,10,0,34.0,0
C41179,79,11,760.0,51,9,0,51.0,0
C41707,56,17,1131.0,48,10,3,38.0,0
C41554,86,9,1363.0,45,12,0,50.0,0
C42154,362,1,395.0,54,3,0,46.0,0
C40667,16,20,2242.0,65,15,0,18.0,0
C40873,15,21,2591.0,58,23,2,41.0,0
C42423,444,4,446.0,59,2,0,36.0,0
C40056,14,20,2418.0,59,25,2,35.0,1
C41053,45,7,1317.0,46,8,1,50.0,0
C42528,332,3,270.0,58,4,0,45.0,0
C43034,336,2,487.0,67,3,0,51.0,0
C42644,406,3,379.0,56,3,0,46.0,0
C41502,108,21,1445.0,38,12,3,58.0,0
C40703,17,24,2670.0,55,33,2,59.0,0
C42768,303,3,492.0,61,2,0,58.0,0
C42519,246,4,480.0,58,1,0,68.0,0
C40016,26,35,1018.0,56,31,4,45.0,1
C41434,144,14,559.0,51,9,1,45.0,0
C43284,40,9,377.0,11,13,0,40.0,1
C42123,340,4,373.0,66,3,0,56.0,0
C40134,17,17,2370.0,61,28,1,54.0,0
C40001,16,11,3269.0,58,43,2,52.0,1
C42810,327,5,450.0,63,1,0,45.0,0
C40437,13,29,2326.0,65,30,6,44.0,1
C44108,35,5,366.0,21,16,0,29.0,0
C42367,131,2,427.0,46,1,1,53.0,0
C43576,37,9,320.0,1,6,2,29.0,0
C42979,415,4,465.0,50,3,0,68.0,0
C44094,45,8,447.0,15,9,2,46.0,0
C43914,40,3,150.0,1,11,0,38.0,0
C42566,211,4,530.0,66,5,0,58.0,0
C42737,403,3,442.0,61,3,1,51.0,0
C42747,280,3,467.0,61,3,2,64.0,0
C41345,70,15,1251.0,55,14,2,58.0,0
C40567,21,23,1931.0,73,29,2,53.0,1
C43489,31,9,259.0,2,8,1,39.0,0
C42426,316,3,348.0,50,2,1,51.0,0
C41191,99,11,1047.0,38,12,0,63.0,0
C44019,22,7,127.0,23,14,2,46.0,0
C41086,66,13,638.0,49,13,0,37.0,0
C40425,22,31,2822.0,64,44,1,62.0,1
C43030,433,2,481.0,67,2,1,61.0,0
C41113,80,7,891.0,31,11,1,61.0,0
C44089,24,6,269.0,4,9,0,18.0,0
C43364,35,7,425.0,6,10,0,22.0,0
C41180,75,7,608.0,51,10,5,43.0,0
C41465,63,16,1092.0,58,13,1,57.0,0
C42488,360,3,334.0,56,3,0,70.0,0
C42462,281,5,424.0,57,2,0,63.0,0
C43451,40,9,156.0,5,11,0,45.0,0
C41698,92,9,1376.0,47,14,2,64.0,1
C43064,241,4,167.0,52,3,0,37.0,0
C41535,83,10,1101.0,46,14,0,43.0,0
C41007,69,12,888.0,44,12,1,39.0,0
C44153,23,5,363.0,5,11,1,21.0,0
C42695,361,3,493.0,61,3,0,52.0,0
C43684,34,5,176.0,12,6,0,44.0,0
C42569,348,4,484.0,52,2,0,62.0,0
C42765,247,2,597.0,49,1,0,63.0,0
C41154,38,6,663.0,55,3,2,45.0,1
C40938,15,15,1613.0,56,41,6,35.0,1
C44151,47,5,456.0,10,9,1,18.0,0
C43302,38,10,396.0,11,16,0,32.0,0
C40870,26,33,2240.0,63,34,1,42.0,1
C41497,128,13,1240.0,40,11,1,64.0,0
C41137,54,10,892.0,46,10,3,58.0,1
C40865,16,18,2025.0,56,26,3,32.0,1
C40767,18,14,2017.0,58,39,7,48.0,1
C41953,101,13,609.0,46,15,1,34.0,0
C43993,35,5,290.0,8,14,0,28.0,0
C44049,39,6,275.0,1,11,3,31.0,1
C41204,66,8,803.0,46,17,2,,0
C40179,28,21,2653.0,64,34,6,50.0,1
C44116,22,6,287.0,19,13,0,18.0,0
C41121,98,9,1235.0,35,12,4,40.0,1
C41778,37,12,1214.0,46,17,2,56.0,0
C42902,329,6,490.0,50,3,1,55.0,0
C41961,57,15,1088.0,52,15,2,59.0,0
C44039,40,7,342.0,1,8,0,21.0,0
C40863,19,21,,65,40,3,48.0,1
C44038,44,6,273.0,1,5,0,40.0,0
C42722,212,3,575.0,56,3,0,57.0,0
C41616,94,15,767.0,39,16,2,42.0,0
C40345,15,16,2621.0,59,51,3,49.0,1
C43444,42,7,305.0,3,10,1,49.0,0
C41274,37,5,787.0,45,15,3,50.0,0
C41319,78,13,,43,16,0,25.0,0
C40050,18,35,1432.0,58,29,6,32.0,1
C43295,22,3,420.0,1,11,0,18.0,0
C40968,11,20,2482.0,65,10,4,38.0,0
C42310,295,3,211.0,56,3,0,58.0,0
C40120,16,19,3680.0,68,31,3,64.0,1
C43757,55,5,380.0,1,8,1,42.0,0
C41316,73,6,406.0,42,12,2,44.0,0
C43304,35,3,257.0,2,6,2,33.0,0
C41967,79,14,950.0,54,17,1,44.0,0
C42267,309,2,256.0,44,2,0,63.0,0
C42315,246,3,429.0,67,2,0,41.0,0
C41392,75,12,1077.0,35,15,1,32.0,0
C41216,115,12,999.0,51,12,2,47.0,0
C40843,22,18,3229.0,59,38,3,53.0,1
C42338,331,4,504.0,55,2,2,60.0,0
C42740,317,3,328.0,53,2,0,51.0,0
C43332,14,9,299.0,1,12,0,31.0,0
C42745,196,4,439.0,54,3,1,56.0,0
C41285,85,9,1539.0,48,16,1,56.0,0
C41994,75,13,1029.0,52,13,0,59.0,1
C40478,21,22,2455.0,65,38,2,45.0,0
C42764,361,3,379.0,52,2,0,60.0,0
C44118,35,5,300.0,13,13,0,32.0,0
C41570,54,10,950.0,38,15,1,53.0,0
C40074,27,27,2007.0,65,34,1,44.0,0
C41210,77,18,727.0,40,9,1,48.0,0
C40574,24,20,2648.0,73,25,4,22.0,1
C41456,78,12,523.0,52,3,2,56.0,0
C41803,109,3,1180.0,51,14,2,55.0,0
C42821,402,2,517.0,62,3,0,,0
C42509,354,4,248.0,48,0,1,54.0,0
C41035,78,13,1198.0,52,15,1,24.0,0
C41789,103,12,825.0,47,16,1,35.0,0
C41875,98,5,647.0,50,15,0,38.0,0
C42365,282,1,127.0,54,3,2,47.0,0
C40963,20,17,2890.0,65,28,2,39.0,0
C40654,21,12,1630.0,54,43,5,26.0,1
C41020,91,11,1273.0,37,9,2,58.0,0
C43933,41,3,527.0,5,11,1,29.0,0
C43345,32,5,278.0,1,6,2,26.0,0
C41233,82,6,1163.0,52,10,1,57.0,0
C43381,36,10,335.0,7,11,1,35.0,0
C43003,344,2,378.0,55,1,0,48.0,0
C42309,281,3,481.0,58,1,1,51.0,0
C41203,87,16,861.0,48,13,2,57.0,0
C40901,22,22,3009.0,55,20,3,32.0,1
C42561,403,1,481.0,67,1,0,35.0,0
C40440,27,25,1892.0,57,30,1,43.0,1
C42669,494,4,609.0,68,1,0,42.0,0
C43232,47,5,,2,12,1,38.0,0
C40983,16,31,2244.0,66,40,4,40.0,1
C42704,351,5,209.0,60,1,0,55.0,0
C41880,15,11,1308.0,45,11,0,53.0,0
C40205,27,8,3026.0,54,31,3,47.0,1
C43494,37,5,420.0,6,12,0,42.0,0
C42104,254,5,507.0,50,3,0,48.0,0
C41408,122,11,1183.0,52,22,0,57.0,0
C40500,6,22,1704.0,68,29,3,43.0,0
C43844,38,5,366.0,6,5,1,45.0,0
C42061,66,12,877.0,56,15,0,46.0,1
C43303,31,11,166.0,15,11,0,34.0,0
C40531,19,16,2903.0,74,35,3,36.0,1
C42473,420,2,498.0,47,2,2,49.0,0
C40741,14,18,2317.0,57,26,5,52.0,1
C43594,45,4,313.0,14,10,0,21.0,0
C44133,31,8,282.0,3,10,0,41.0,0
C41334,73,6,1232.0,31,9,0,67.0,0
C40589,4,19,1881.0,55,16,3,60.0,0
C42285,372,5,548.0,67,2,0,39.0,0
C41904,57,18,916.0,63,9,0,61.0,0
C43308,49,7,193.0,8,10,1,18.0,0
C41450,75,9,909.0,42,17,2,42.0,0
C43552,25,5,304.0,1,8,2,38.0,0
C41173,63,21,1078.0,32,10,2,53.0,1
C40605,16,28,2142.0,64,35,1,39.0,0
C41785,61,14,1092.0,44,18,0,46.0,0
C40175,24,24,3093.0,64,28,4,48.0,1
C43082,314,1,364.0,57,0,2,67.0,0
C41213,64,15,716.0,41,11,2,36.0,0
C41783,55,6,886.0,46,18,0,43.0,0
C41480,89,6,807.0,47,11,3,30.0,1
C43406,48,3,350.0,8,14,1,27.0,0
C40412,17,5,3107.0,62,28,4,47.0,1
C41390,66,12,1101.0,48,12,1,49.0,0
C41341,15,14,856.0,50,13,2,29.0,0
C42077,63,14,1281.0,43,12,1,60.0,0
C43597,47,10,409.0,6,13,0,19.0,0
C42200,263,4,316.0,51,2,0,57.0,0
C44110,26,5,351.0,7,8,0,29.0,0
C44138,39,6,328.0,12,16,0,30.0,0
C43560,32,8,336.0,9,11,1,25.0,0
C42907,285,5,463.0,55,3,0,43.0,0
C44030,32,2,306.0,1,11,0,23.0,0
C40348,14,23,2007.0,62,35,1,54.0,0
C43667,38,7,440.0,14,14,0,43.0,0
C43380,30,7,,3,10,0,30.0,0
C40883,20,30,1853.0,54,20,2,45.0,0
C44126,27,5,222.0,1,10,1,42.0,0
C41598,96,11,689.0,48,12,0,47.0,0
C42322,377,2,315.0,58,1,1,60.0,0
C40264,17,34,1207.0,56,46,6,23.0,1
C42339,351,4,406.0,56,3,0,61.0,0
C44066,30,5,425.0,7,15,1,51.0,0
C41623,153,13,1275.0,35,9,1,40.0,0
C43772,32,7,195.0,1,10,1,20.0,0
C41178,56,6,1082.0,43,8,3,43.0,0
C42097,93,0,1037.0,45,9,0,39.0,0
C42070,75,13,1093.0,64,14,1,42.0,0
C41562,68,14,669.0,44,12,1,34.0,0
C43773,34,6,202.0,6,6,2,,0
C40881,13,19,943.0,64,44,4,46.0,0
C42386,317,4,380.0,58,2,0,67.0,0
C41430,77,6,988.0,51,11,1,37.0,1
C43400,33,5,505.0,2,16,1,32.0,0
C41282,75,11,925.0,49,12,0,58.0,0
C42275,422,4,422.0,57,0,1,51.0,0
C42033,102,16,1176.0,36,15,1,41.0,1
C41340,109,10,996.0,45,13,0,43.0,0
C42155,355,3,327.0,68,1,1,71.0,0
C41388,73,7,1129.0,41,17,0,47.0,1
C43157,32,6,244.0,16,12,1,31.0,0
C41680,86,5,1519.0,49,11,0,51.0,0
C43237,51,2,131.0,3,16,1,19.0,0
C42905,426,5,262.0,65,3,0,51.0,0
C42640,290,1,317.0,69,3,0,67.0,0
C43591,27,6,336.0,10,11,1,34.0,0
C41548,47,12,753.0,54,9,0,44.0,0
C42078,3,11,795.0,44,13,0,39.0,0
C40010,18,24,3311.0,54,21,2,35.0,1
C41628,40,8,400.0,47,13,0,65.0,0
C40438,12,24,1937.0,64,25,0,71.0,0
C41366,67,9,893.0,37,25,0,57.0,0
C40971,22,20,2270.0,65,18,4,32.0,1
C40710,14,26,1503.0,68,45,4,22.0,1
C43446,21,7,293.0,1,6,2,39.0,0
C41482,98,6,999.0,48,11,1,41.0,1
C43449,48,7,424.0,1,8,0,40.0,0
C40669,24,27,2886.0,67,17,4,38.0,0
C42914,188,3,620.0,62,1,0,66.0,0
C41192,97,20,1609.0,53,15,4,36.0,0
C42893,259,2,340.0,61,4,0,43.0,0
C40125,20,20,3332.0,60,31,2,53.0,1
C42305,406,3,219.0,59,2,0,44.0,0
C44052,52,3,301.0,11,10,2,48.0,0
C41926,107,11,671.0,43,10,0,54.0,1
C41337,80,16,1207.0,47,13,0,67.0,0
C43208,55,10,382.0,2,10,2,23.0,0
C42011,62,9,1199.0,43,17,2,38.0,0
C43076,150,5,362.0,64,2,0,54.0,1
C41059,74,16,869.0,46,15,1,54.0,0
C40198,20,19,1779.0,71,26,2,54.0,1
C40628,21,10,2156.0,65,26,3,26.0,0
C40409,17,13,1628.0,68,34,2,44.0,0
C43990,43,9,495.0,16,8,0,25.0,0
C41740,68,12,948.0,53,16,0,48.0,0
C43556,25,6,280.0,1,12,0,21.0,0
C41198,107,14,423.0,32,16,1,43.0,0
C44024,34,4,346.0,15,9,1,61.0,1
C42636,293,4,167.0,58,2,0,53.0,0
C42887,422,2,318.0,52,1,0,40.0,0
