customer_id,month,tenure_months,monthly_usage_gb,support_tickets,add_ons,monthly_charges,price_increase,churned
C104620,2,43,31.2,1,3,71.92,0,0
C104621,2,62,8.6,2,2,77.68,0,1
C104622,2,39,35.6,1,0,91.63,0,1
C104623,2,17,82.1,3,0,40.63,0,0
C104624,2,53,61.8,0,1,44.32,0,0
C104625,2,30,38.7,1,1,93.65,0,0
C104626,2,22,50.3,2,1,39.21,0,0
C104627,2,58,62.4,0,1,86.99,1,0
C104628,2,34,93.5,1,4,72.84,0,0
C104629,2,55,68.1,1,2,35.57,0,0
C104630,2,19,40.5,2,1,83.14,0,0
C104631,2,11,40.5,0,3,62.35,0,0
C104632,2,23,32.3,1,2,60.69,0,1
C104633,2,72,52.6,1,1,51.11,0,0
C104634,2,13,44.9,2,0,74.21,1,0
C104635,2,69,48.1,1,1,24.13,0,0
C104636,2,43,67.4,2,3,87.73,0,0
C104637,2,20,43.3,0,2,69.31,0,0
C104638,2,38,80.3,0,1,43.49,1,0
C104639,2,41,42.5,4,1,51.87,0,0
C104640,2,45,49.0,3,2,47.7,0,1
C104641,2,20,13.7,2,2,59.53,0,1
C104642,2,4,46.8,1,2,102.68,0,0
C104643,2,23,33.2,0,1,69.68,0,1
C104644,2,43,57.6,1,1,81.24,0,0
C104645,2,56,47.2,2,1,54.2,0,0
C104646,2,43,60.1,1,1,81.77,0,0
C104647,2,12,74.8,0,3,60.55,0,0
C104648,2,3,48.7,3,2,87.13,0,1
C104649,2,19,66.3,2,1,56.65,0,0
C104650,2,48,47.9,3,3,65.16,0,0
C104651,2,23,52.7,1,1,91.97,0,0
C104652,2,25,46.4,0,1,83.44,0,0
C104653,2,58,44.8,3,1,43.39,0,0
C104654,2,54,62.5,2,1,37.13,0,0
C104655,2,59,62.5,1,0,22.38,0,0
C104656,2,14,92.6,0,0,62.7,0,0
C104657,2,54,101.9,2,3,55.51,0,0
C104658,2,33,10.9,2,2,61.86,0,1
C104659,2,13,92.4,2,2,79.17,1,0
C104660,2,28,71.7,0,4,29.86,0,0
C104661,2,40,44.0,1,3,73.77,0,0
C104662,2,27,82.6,0,3,102.66,0,0
C104663,2,50,42.3,1,1,60.77,0,0
C104664,2,27,36.8,1,0,50.1,0,1
C104665,2,29,72.5,2,2,81.26,0,0
C104666,2,0,43.0,1,6,42.99,0,0
C104667,2,24,47.6,1,2,68.36,0,0
C104668,2,71,66.3,1,0,82.48,0,0
C104669,2,29,67.0,2,2,58.52,1,1
C104670,2,28,53.1,1,2,59.91,0,0
C104671,2,0,43.3,1,1,56.03,0,0
C104672,2,39,67.2,1,1,59.77,0,0
C104673,2,21,72.9,1,3,41.15,0,0
C104674,2,3,40.8,2,2,78.29,0,1
C104675,2,34,41.2,2,2,58.12,0,0
C104676,2,45,70.1,0,1,67.37,0,0
C104677,2,51,50.6,0,1,66.51,0,1
C104678,2,43,58.0,0,1,60.28,0,0
C104679,2,25,59.6,1,3,48.01,0,0
C104680,2,29,57.9,2,0,69.6,0,1
C104681,2,0,84.8,0,1,81.47,0,0
C104682,2,30,49.7,1,2,115.85,0,1
C104683,2,32,45.3,2,1,57.53,0,0
C104684,2,49,40.7,2,1,81.8,0,0
C104685,2,31,37.8,0,0,57.17,0,0
C104686,2,21,34.4,3,0,84.62,0,1
C104687,2,21,43.4,1,1,58.67,0,1
C104688,2,30,89.4,1,0,51.75,0,0
C104689,2,15,75.6,3,0,87.41,1,0
C104690,2,42,65.5,1,1,70.51,0,0
C104691,2,19,45.9,1,3,86.42,0,0
C104692,2,53,80.8,2,0,60.09,0,0
C104693,2,32,57.3,0,1,77.99,0,1
C104694,2,0,64.7,1,0,65.42,0,1
C104695,2,33,54.3,0,1,77.92,0,0
C104696,2,9,48.0,1,1,68.56,0,0
C104697,2,49,19.4,0,1,77.07,0,0
C104698,2,27,37.5,3,5,68.69,0,1
C104699,2,0,47.6,5,1,80.05,1,0
C104700,2,41,71.3,2,2,77.69,0,0
C104701,2,29,60.4,0,4,93.91,0,0
C104702,2,39,67.1,2,2,97.77,0,0
C104703,2,33,76.6,1,0,95.18,0,0
C104704,2,39,55.6,1,1,95.52,0,0
C104705,2,44,55.0,2,2,106.57,0,0
C104706,2,37,37.1,0,1,94.57,0,0
C104707,2,22,61.1,0,1,80.01,0,0
C104708,2,41,55.5,3,2,100.95,0,0
C104709,2,34,40.0,4,0,86.79,1,0
C104710,2,38,85.3,2,2,69.63,0,0
C104711,2,8,72.4,1,2,21.31,0,0
C104712,2,33,64.6,2,1,65.74,0,0
C104713,2,42,66.0,2,0,91.19,0,0
C104714,2,13,71.7,0,1,55.48,0,0
C104715,2,33,42.8,0,1,49.5,0,0
C104716,2,27,61.0,0,2,50.02,0,0
C104717,2,39,43.4,1,2,102.81,0,0
C104718,2,15,68.6,0,1,85.8,0,0
C104719,2,31,29.3,1,1,47.22,0,0
C104720,2,0,31.9,1,1,103.41,0,0
C104721,2,43,65.8,3,1,94.54,1,0
C104722,2,6,58.6,0,3,70.05,0,0
C104723,2,27,43.4,0,2,81.34,0,0
C104724,2,32,56.5,5,0,88.78,0,0
C104725,2,72,43.7,1,1,49.58,1,0
C104726,2,49,53.9,1,1,63.81,0,0
C104727,2,9,85.2,1,3,35.09,1,0
C104728,2,30,48.2,1,3,30.72,0,0
C104729,2,12,56.5,3,0,58.41,0,1
C104730,2,15,36.3,1,1,111.0,0,0
C104731,2,22,47.7,0,1,95.21,0,1
C104732,2,15,56.9,2,2,68.35,0,0
C104733,2,38,64.7,0,2,65.04,0,0
C104734,2,5,45.7,0,1,46.23,1,0
C104735,2,11,59.0,3,2,76.93,0,0
C104736,2,7,67.1,1,1,72.98,0,0
C104737,2,20,40.1,0,2,82.73,0,0
C104738,2,49,49.8,1,1,118.85,0,0
C104739,2,29,95.3,1,1,33.21,0,0
C104740,2,0,67.1,0,2,74.4,0,0
C104741,2,29,16.2,0,2,42.24,0,1
C104742,2,2,67.1,1,0,64.27,0,1
C104743,2,36,68.4,2,3,42.32,0,0
C104744,2,32,57.0,0,3,81.07,0,0
C104745,2,43,61.2,3,1,47.15,0,0
C104746,2,19,36.8,3,0,61.87,0,1
C104747,2,5,43.5,0,3,68.43,0,1
C104748,2,37,58.4,2,0,66.93,0,0
C104749,2,27,47.7,0,2,72.36,0,0
C104750,2,31,71.6,1,0,54.31,0,1
C104751,2,37,22.1,1,1,84.4,0,1
C104752,2,18,66.5,1,3,81.54,0,0
C104753,2,51,37.2,1,1,59.02,0,1
C104754,2,41,61.5,1,0,24.75,0,0
C104755,2,39,41.8,2,2,65.73,0,0
C104756,2,68,32.6,2,4,50.56,0,0
C104757,2,3,50.0,0,0,58.0,0,0
C104758,2,26,60.6,1,1,80.5,0,0
C104759,2,49,40.4,1,0,53.73,0,0
C104760,2,39,61.3,0,1,50.79,0,0
C104761,2,6,44.0,1,3,96.14,0,1
C104762,2,72,31.9,1,3,90.03,0,0
C104763,2,3,34.0,2,0,74.13,0,0
C104764,2,30,47.8,2,3,86.76,0,0
C104765,2,6,52.8,3,1,63.21,0,0
C104766,2,49,65.5,1,0,62.91,0,0
C104767,2,40,71.8,0,1,82.64,1,0
C104768,2,29,44.5,1,1,91.53,0,0
C104769,2,49,36.7,2,3,58.21,0,1
C104770,2,38,46.6,1,2,24.62,0,1
C104771,2,63,50.0,3,0,78.42,1,0
C104772,2,25,50.8,3,3,66.56,1,0
C104773,2,58,73.0,0,2,69.45,0,0
C104774,2,44,54.4,0,1,81.69,0,0
C104775,2,5,61.2,1,1,50.33,0,0
C104776,2,39,62.2,1,1,70.09,0,0
C104777,2,22,56.7,0,2,42.68,0,0
C104778,2,6,45.6,2,1,57.99,0,0
C104779,2,26,21.7,0,1,57.83,1,0
C104780,2,69,54.5,1,0,60.85,0,1
C104781,2,32,77.7,0,1,45.26,0,0
C104782,2,48,58.4,1,2,75.13,0,0
C104783,2,13,72.5,1,3,69.21,0,0
C104784,2,0,32.1,2,3,55.9,0,1
C104785,2,59,37.7,1,0,90.92,0,1
C104786,2,16,60.3,0,2,82.2,0,0
C104787,2,41,48.4,2,3,46.88,0,0
C104788,2,38,45.0,1,0,75.57,0,0
C104789,2,2,64.9,1,0,88.01,0,0
C104790,2,40,30.5,2,1,49.77,0,0
C104791,2,35,118.9,2,1,65.07,0,0
C104792,2,25,53.9,0,2,89.68,0,0
C104793,2,16,61.3,1,0,60.06,0,1
C104794,2,28,37.5,0,1,62.57,0,1
C104795,2,25,75.8,1,0,93.44,0,1
C104796,2,13,50.2,0,0,78.2,0,0
C104797,2,1,49.4,0,0,42.42,0,0
C104798,2,33,72.1,0,3,102.14,0,0
C104799,2,51,55.3,0,4,93.84,0,0
C104800,2,69,61.7,1,0,82.81,1,0
C104801,2,6,85.8,0,2,66.66,0,0
C104802,2,24,75.3,1,1,90.3,0,0
C104803,2,43,2.4,1,1,72.27,0,1
C104804,2,6,45.2,1,1,43.79,0,1
C104805,2,59,35.1,0,1,80.57,0,0
C104806,2,37,44.4,2,1,59.21,0,0
C104807,2,27,73.1,3,0,88.72,1,0
C104808,2,15,56.5,0,2,68.17,0,0
C104809,2,40,53.9,1,1,41.16,0,0
C104810,2,27,53.3,0,1,84.22,1,0
C104811,2,39,39.0,0,1,61.76,1,1
C104812,2,18,65.3,0,2,80.85,1,0
C104813,2,30,51.6,0,3,120.99,0,0
C104814,2,31,73.6,1,3,49.66,0,0
C104815,2,62,81.6,0,0,20.0,0,0
C104816,2,38,61.0,3,3,61.67,0,0
C104817,2,29,40.1,0,0,90.15,0,0
C104818,2,52,91.5,2,2,56.23,0,0
C104819,2,45,55.7,0,1,105.33,1,0
C104820,2,11,73.8,3,2,111.86,0,0
C104821,2,5,64.4,1,3,96.49,0,1
C104822,2,25,23.4,0,3,89.35,0,1
C104823,2,24,42.3,3,1,68.41,0,0
C104824,2,20,36.3,0,2,83.09,0,0
C104825,2,57,75.1,1,0,59.46,0,0
C104826,2,53,27.7,2,0,50.05,0,0
C104827,2,28,71.2,1,4,55.07,0,0
C104828,2,7,49.6,1,2,69.13,0,1
C104829,2,32,53.3,4,0,76.39,0,0
C104830,2,20,66.2,0,1,74.87,0,0
C104831,2,47,47.4,0,3,96.81,0,0
C104832,2,34,52.0,3,3,88.65,0,0
C104833,2,27,36.4,1,0,97.93,0,0
C104834,2,10,,2,2,72.46,0,0
C104835,2,44,94.6,2,0,68.74,1,0
C104836,2,49,23.7,1,1,66.51,0,0
C104837,2,53,70.8,2,1,93.51,1,0
C104838,2,28,46.1,0,3,78.24,0,0
C104839,2,57,62.8,2,2,54.69,0,0
C104840,2,24,50.8,1,2,64.31,0,0
C104841,2,28,44.7,1,1,74.86,0,0
C104842,2,11,31.3,0,3,96.17,0,0
C104843,2,19,48.5,2,0,52.17,0,0
C104844,2,25,14.9,1,3,76.06,0,1
C104845,2,24,74.0,2,1,60.07,0,0
C104846,2,42,27.8,2,4,76.09,1,0
C104847,2,46,31.5,0,2,91.27,0,0
C104848,2,16,69.3,0,2,74.78,0,0
C104849,2,43,69.5,0,1,61.95,0,0
C104850,2,0,46.8,1,1,92.8,0,0
C104851,2,36,23.5,1,1,73.7,0,1
C104852,2,0,44.1,2,2,69.88,0,0
C104853,2,21,18.5,3,3,91.17,0,1
C104854,2,35,50.0,1,2,61.56,0,0
C104855,2,57,43.1,2,1,53.87,0,1
C104856,2,26,59.8,0,2,66.23,0,0
C104857,2,39,57.8,0,2,71.58,0,0
C104858,2,13,45.2,1,4,75.13,0,0
C104859,2,38,69.5,4,2,64.62,0,0
C104860,2,59,95.8,0,0,47.47,0,0
C104861,2,54,66.9,0,4,56.08,0,1
C104862,2,30,72.5,0,1,69.19,0,0
C104863,2,27,54.5,2,0,55.79,0,1
C104864,2,37,74.7,0,1,64.51,0,0
C104865,2,2,68.1,2,0,77.52,0,0
C104866,2,50,71.5,2,2,78.23,0,0
C104867,2,27,87.1,3,1,68.0,0,0
C104868,2,9,47.0,1,2,35.78,0,0
C104869,2,45,11.0,1,0,92.52,0,0
C104870,2,21,48.2,1,3,75.72,0,0
C104871,2,44,40.5,2,1,91.89,0,1
C104872,2,42,62.4,1,0,51.16,0,0
C104873,2,36,44.9,2,1,94.13,0,1
C104874,2,20,70.2,0,2,56.81,0,0
C104875,2,21,42.8,1,3,77.29,0,0
C104876,2,29,72.9,2,1,78.26,0,0
C104877,2,59,25.1,1,1,69.46,0,1
C104878,2,29,50.9,0,1,72.7,0,0
C104879,2,38,28.1,0,3,60.71,0,1
C104880,2,60,59.6,2,2,91.43,0,0
C104881,2,2,41.3,1,1,108.29,1,1
C104882,2,48,43.8,1,3,56.97,0,0
C104883,2,8,52.0,0,3,52.51,0,1
C104884,2,13,60.0,2,0,91.78,0,0
C104885,2,40,22.7,0,2,91.62,0,0
C104886,2,43,41.9,0,4,76.71,0,0
C104887,2,21,69.6,1,2,99.57,0,0
C104888,2,45,62.1,3,1,81.36,0,0
C104889,2,64,72.4,1,0,91.73,0,1
C104890,2,52,53.9,1,1,88.15,0,0
C104891,2,32,46.2,2,0,43.64,0,0
C104892,2,15,62.6,0,3,56.11,0,0
C104893,2,21,56.8,5,2,62.74,0,1
C104894,2,25,28.3,2,1,65.1,0,0
C104895,2,17,43.1,1,0,76.01,0,0
C104896,2,38,84.6,3,2,80.52,0,0
C104897,2,31,74.5,0,0,46.7,0,0
C104898,2,11,26.0,0,1,57.48,0,1
C104899,2,5,33.5,1,1,40.29,0,0
C104900,2,41,65.3,0,2,94.54,0,0
C104901,2,37,59.4,2,0,71.83,1,0
C104902,2,0,63.3,1,2,65.36,0,0
C104903,2,38,28.5,2,1,62.63,0,0
C104904,2,46,66.6,4,0,103.84,0,0
C104905,2,7,34.9,2,1,61.37,0,1
C104906,2,42,47.0,1,0,87.41,0,0
C104907,2,58,79.4,3,1,127.39,0,0
C104908,2,13,72.7,1,0,61.62,0,0
C104909,2,0,57.7,1,0,98.06,0,0
C104910,2,19,62.6,0,1,81.54,0,0
C104911,2,11,32.4,2,1,104.24,0,1
C104912,2,0,51.7,0,2,67.42,0,0
C104913,2,24,31.2,2,2,110.55,0,0
C104914,2,17,46.7,0,1,50.04,0,1
C104915,2,34,26.3,2,1,93.87,0,1
C104916,2,51,9.7,1,1,80.19,0,1
C104917,2,15,55.1,0,1,40.58,0,0
C104918,2,48,64.1,1,0,89.96,0,0
C104919,2,30,62.7,0,5,93.25,0,0
C104920,2,0,66.9,3,0,83.54,0,0
C104921,2,13,53.7,3,2,74.33,0,0
C104922,2,32,41.3,0,0,76.89,1,1
C104923,2,38,54.8,0,3,109.44,0,1
C104924,2,30,52.6,0,2,57.24,0,1
C104925,2,40,45.6,1,2,69.56,0,0
C104926,2,16,51.2,0,0,68.81,0,0
C104927,2,20,90.4,3,3,29.11,1,0
C104928,2,4,73.9,2,0,90.81,0,0
C104929,2,15,79.7,2,1,78.09,1,0
C104930,2,0,58.1,1,3,28.56,0,0
C104931,2,20,53.7,0,1,66.74,0,0
C104932,2,63,48.4,4,3,92.71,0,0
C104933,2,33,63.0,0,0,28.73,0,0
C104934,2,31,50.7,0,4,73.88,0,0
C104935,2,16,100.8,1,0,59.47,0,0
C104936,2,19,60.3,1,1,58.45,0,0
C104937,2,41,63.7,1,1,77.0,0,0
C104938,2,26,75.2,1,1,56.35,0,1
C104939,2,32,57.9,3,0,78.5,1,0
C104940,2,52,41.0,2,0,121.66,0,0
C104941,2,0,56.8,0,1,57.03,0,0
C104942,2,14,41.2,1,0,80.99,0,0
C104943,2,53,53.7,4,0,78.49,0,0
C104944,2,32,64.1,1,1,53.9,0,0
C104945,2,0,66.0,0,4,57.71,0,0
C104946,2,2,34.8,2,1,56.61,0,1
C104947,2,38,43.1,0,1,56.0,0,1
C104948,2,50,36.1,0,3,77.02,0,0
C104949,2,9,41.4,0,1,50.66,0,0
C104950,2,0,48.4,0,4,76.27,0,0
C104951,2,31,48.7,3,0,87.11,0,1
C104952,2,17,64.8,0,1,63.84,0,0
C104953,2,4,39.3,1,1,92.88,1,0
C104954,2,37,39.6,1,1,60.9,0,0
C104955,2,30,107.9,1,0,63.7,0,0
C104956,2,12,53.8,1,2,25.41,0,0
C104957,2,8,50.4,1,3,70.95,0,0
C104958,2,17,58.5,2,2,66.52,0,0
C104959,2,55,45.8,0,2,80.44,0,0
C104960,2,44,43.0,1,1,72.65,0,1
C104961,2,11,79.8,0,1,53.56,0,0
C104962,2,35,77.7,3,3,97.01,0,0
C104963,2,33,43.8,1,0,91.37,0,0
C104964,2,0,81.6,3,2,62.34,0,0
C104965,2,18,43.0,2,1,80.52,0,0
C104966,2,31,61.2,1,0,75.03,0,1
C104967,2,61,60.1,1,1,124.21,0,0
C104968,2,27,87.9,1,3,90.85,0,0
C104969,2,0,55.8,0,0,56.88,1,0
C104970,2,51,71.0,2,1,73.05,0,0
C104971,2,4,78.2,3,0,45.96,0,0
C104972,2,64,34.4,1,1,55.15,0,0
C104973,2,72,50.1,2,1,65.68,0,0
C104974,2,45,29.9,0,1,52.69,0,0
C104975,2,43,20.6,5,4,96.8,0,0
C104976,2,40,45.7,2,0,78.43,0,0
C104977,2,42,93.9,0,2,63.78,0,0
C104978,2,28,10.5,0,3,85.34,0,1
C104979,2,31,70.6,2,1,45.09,0,0
C104980,2,46,46.4,1,3,101.43,0,0
C104981,2,60,39.7,2,2,80.63,1,0
C104982,2,25,40.8,0,1,65.62,0,0
C104983,2,40,50.5,2,1,59.32,1,0
C104984,2,6,33.2,2,0,78.53,0,1
C104985,2,37,90.3,1,0,71.71,0,0
C104986,2,36,44.0,6,0,56.05,1,1
C104987,2,11,107.3,1,1,77.37,0,0
C104988,2,50,24.1,2,4,116.32,0,0
C104989,2,0,61.3,0,5,49.16,0,0
C104990,2,19,46.9,0,2,47.43,0,0
C104991,2,54,73.4,1,0,50.74,0,0
C104992,2,24,46.8,5,0,65.36,0,0
C104993,2,24,24.3,0,0,58.91,1,0
C104994,2,27,54.7,1,1,29.68,1,0
C104995,2,30,50.6,1,1,75.38,0,0
C104996,2,33,59.8,1,2,86.04,0,0
C104997,2,10,17.6,3,4,95.47,0,1
C104998,2,30,56.0,0,0,99.72,0,1
C104999,2,53,51.5,1,5,77.83,0,0
C105000,2,23,73.7,0,0,90.22,1,0
C105001,2,41,37.4,2,1,84.75,0,0
C105002,2,17,55.6,2,1,51.34,0,0
C105003,2,34,51.1,3,2,82.36,0,0
C105004,2,30,77.5,2,2,64.64,0,0
C105005,2,57,58.5,2,0,81.36,0,0
C105006,2,28,46.0,3,2,77.0,0,0
C105007,2,26,54.7,3,0,76.02,1,0
C105008,2,24,49.3,1,3,77.68,0,1
C105009,2,40,64.9,0,3,86.58,0,1
C105010,2,46,71.9,1,2,113.19,1,0
C105011,2,22,69.1,0,2,54.33,0,0
C105012,2,2,40.7,1,1,47.79,0,1
C105013,2,42,37.5,2,4,97.29,0,0
C105014,2,15,76.1,0,3,55.58,0,1
C105015,2,38,32.2,2,2,111.67,0,0
C105016,2,67,62.8,3,0,86.36,0,0
C105017,2,46,49.4,2,3,72.99,0,0
C105018,2,28,75.8,1,1,68.82,0,0
C105019,2,36,67.7,1,2,59.07,0,0
C105020,2,41,57.0,1,4,61.64,1,1
C105021,2,10,51.0,1,1,50.79,0,0
C105022,2,0,56.1,3,0,96.55,0,0
C105023,2,38,39.4,1,0,92.46,0,1
C105024,2,24,28.7,0,0,60.13,0,0
C105025,2,10,41.9,0,2,73.32,0,1
C105026,2,37,70.9,2,2,74.86,0,0
C105027,2,0,61.6,0,0,49.53,0,1
C105028,2,32,49.7,1,3,42.74,0,0
C105029,2,13,56.5,1,1,33.98,0,0
C105030,2,9,27.1,1,3,59.91,0,1
C105031,2,34,81.7,2,1,89.81,0,0
C105032,2,14,55.6,3,0,38.59,0,0
C105033,2,41,70.3,0,2,29.12,0,1
C105034,2,39,60.0,2,0,60.75,0,1
C105035,2,17,55.6,0,1,109.51,0,0
C105036,2,17,,1,5,74.34,0,0
C105037,2,26,39.9,1,2,56.96,0,0
C105038,2,10,45.6,4,1,49.8,0,1
C105039,2,0,43.9,2,1,20.99,0,1
C105040,2,47,55.4,1,0,81.62,0,1
C105041,2,48,50.0,1,1,28.52,0,1
C105042,2,60,70.0,0,3,93.68,0,0
C105043,2,55,25.5,2,3,84.44,0,1
C105044,2,24,18.4,1,3,64.13,0,1
C105045,2,40,37.1,0,0,51.83,0,0
C105046,2,47,69.5,0,1,82.79,1,0
C105047,2,11,45.4,1,2,81.34,0,0
C105048,2,54,57.5,1,0,40.85,0,0
C105049,2,13,63.7,1,0,84.71,0,0
C105050,2,46,19.1,1,2,52.02,0,1
C105051,2,32,15.5,3,2,85.0,0,1
C105052,2,25,54.5,1,2,64.36,0,1
C105053,2,1,47.0,0,2,91.74,0,0
C105054,2,56,77.8,2,1,79.06,0,0
C105055,2,44,82.4,2,0,104.58,0,1
C105056,2,38,68.6,0,0,61.07,0,0
C105057,2,31,23.2,0,0,63.28,0,0
C105058,2,6,61.6,2,1,64.28,0,1
C105059,2,33,35.3,0,3,79.41,0,0
C105060,2,42,75.0,0,2,85.79,0,0
C105061,2,43,91.2,3,0,103.98,0,0
C105062,2,0,73.6,0,0,64.39,0,0
C105063,2,19,51.8,0,2,78.08,0,0
C105064,2,51,45.7,4,0,58.71,0,0
C105065,2,22,59.2,1,1,42.49,0,0
C105066,2,13,40.2,2,6,56.77,0,0
C105067,2,0,19.0,0,0,38.5,0,0
C105068,2,39,74.0,1,2,98.0,0,0
C105069,2,47,31.7,1,3,51.16,1,1
C105070,2,10,50.0,2,2,55.42,0,0
C105071,2,4,71.6,1,0,61.06,0,0
C105072,2,8,25.8,1,2,49.71,1,0
C105073,2,8,86.5,2,1,69.42,0,0
C105074,2,8,56.8,1,1,82.49,0,0
C105075,2,56,54.5,1,2,93.52,1,0
C105076,2,32,48.5,1,1,101.13,0,1
C105077,2,37,57.0,2,2,85.33,0,0
C105078,2,63,46.0,1,1,69.41,0,0
C105079,2,19,93.7,0,0,63.36,0,0
C105080,2,10,33.5,1,3,39.87,0,0
C105081,2,20,39.0,3,3,75.28,0,1
C105082,2,25,78.3,2,1,72.1,1,0
C105083,2,59,79.0,0,1,72.74,0,0
C105084,2,39,62.6,0,1,75.23,0,0
C105085,2,68,22.6,0,2,46.22,0,0
C105086,2,31,69.0,2,2,39.72,0,0
C105087,2,22,59.5,1,0,97.76,0,0
C105088,2,31,70.8,1,1,56.45,0,0
C105089,2,12,57.1,1,1,98.84,0,0
C105090,2,0,48.5,0,0,47.52,0,0
C105091,2,39,56.8,1,1,103.18,0,0
C105092,2,0,58.6,1,1,56.06,0,0
C105093,2,19,48.7,2,2,68.26,0,0
C105094,2,48,94.0,0,1,64.05,0,0
C105095,2,16,66.2,2,0,108.53,0,0
C105096,2,15,20.0,0,4,104.63,0,1
C105097,2,15,61.6,0,4,82.6,0,0
C105098,2,28,60.6,1,1,62.18,0,0
C105099,2,56,49.8,0,1,59.87,0,0
C105100,2,27,18.8,2,2,53.62,0,1
C105101,2,51,27.2,1,2,62.94,0,0
C105102,2,48,41.5,0,2,97.68,0,0
C105103,2,27,43.8,1,1,87.35,0,1
C105104,2,7,70.3,0,0,68.32,0,0
C105105,2,15,43.9,2,3,79.57,0,1
C105106,2,28,56.2,1,3,79.4,0,0
C105107,2,56,66.1,0,2,56.78,0,0
C105108,2,44,50.6,2,3,104.7,0,0
C105109,2,30,55.6,2,5,79.16,0,0
C105110,2,26,38.0,0,1,65.08,0,0
C105111,2,46,,1,1,75.35,0,0
C105112,2,49,72.6,1,2,79.03,1,0
C105113,2,25,23.2,0,2,94.64,0,1
C105114,2,24,81.9,2,3,79.45,0,0
C105115,2,31,63.3,0,2,31.3,0,1
C105116,2,34,61.8,0,0,59.15,0,1
C105117,2,31,82.6,0,5,64.27,0,0
C105118,2,38,57.1,0,2,66.78,0,0
C105119,2,39,60.2,1,0,74.13,0,0
C105120,2,42,62.7,1,0,70.48,0,0
C105121,2,44,51.3,0,0,98.02,0,0
C105122,2,30,18.2,2,1,91.58,0,1
C105123,2,57,27.7,2,1,84.59,0,0
C105124,2,49,48.5,1,2,71.85,0,1
C105125,2,20,51.8,3,0,52.22,0,0
C105126,2,39,63.6,1,2,82.65,0,0
C105127,2,12,63.9,3,3,75.44,0,0
C105128,2,33,57.4,1,5,70.57,0,1
C105129,2,50,80.5,1,3,79.53,1,0
C105130,2,20,55.2,3,2,41.82,1,0
C105131,2,48,63.7,0,2,62.69,1,0
C105132,2,29,29.8,0,2,47.05,0,1
C105133,2,38,84.2,0,3,58.65,0,0
C105134,2,33,62.2,2,2,20.0,1,0
C105135,2,19,57.1,2,1,78.4,0,0
C105136,2,68,72.5,1,2,59.19,0,0
C105137,2,37,66.4,0,1,77.22,0,0
C105138,2,31,39.8,1,1,66.84,0,1
C105139,2,13,57.8,5,1,79.86,0,0
C105140,2,24,51.5,0,0,106.35,0,0
C105141,2,25,46.5,1,1,65.1,0,1
C105142,2,4,63.4,2,0,75.0,0,0
C105143,2,28,41.2,1,1,47.47,0,0
C105144,2,37,61.1,0,3,92.3,0,0
C105145,2,23,40.8,2,3,29.18,0,0
C105146,2,30,44.7,2,2,43.36,0,0
C105147,2,32,82.0,1,2,35.5,0,0
C105148,2,20,65.1,0,0,53.34,0,0
C105149,2,33,21.5,0,2,43.04,0,0
C105150,2,38,39.9,1,3,69.42,0,1
C105151,2,13,49.5,0,1,88.58,0,0
C105152,2,16,36.7,2,2,84.33,0,1
C105153,2,57,64.1,0,2,80.06,1,0
C105154,2,62,31.2,0,2,20.0,0,1
C105155,2,25,72.7,2,1,93.67,0,0
C105156,2,50,36.4,0,0,77.41,0,1
C105157,2,53,44.4,1,2,65.55,0,0
C105158,2,44,36.2,1,0,46.9,0,0
C105159,2,33,68.3,0,2,80.92,0,0
C105160,2,20,69.6,1,3,74.95,0,0
C105161,2,30,34.7,0,1,76.93,0,1
C105162,2,46,57.5,3,1,80.56,0,0
C105163,2,25,76.8,0,2,54.52,1,0
C105164,2,18,61.6,4,1,58.31,1,1
C105165,2,44,44.6,1,6,100.72,0,0
C105166,2,31,69.1,1,3,68.06,0,1
C105167,2,22,81.2,1,5,72.38,0,0
C105168,2,0,41.8,2,0,78.46,0,1
C105169,2,45,46.7,2,2,74.82,0,0
C105170,2,13,69.1,0,0,116.8,1,0
C105171,2,17,58.3,0,3,100.44,0,0
C105172,2,41,70.8,0,3,72.21,0,0
C105173,2,0,59.6,2,1,59.4,0,0
C105174,2,13,42.2,3,2,82.5,1,1
C105175,2,33,34.9,0,3,68.77,0,0
C105176,2,16,58.6,3,1,65.04,0,0
C105177,2,29,50.9,3,1,65.35,0,0
C105178,2,15,79.5,2,4,75.72,0,0
C105179,2,12,26.7,0,1,99.53,0,0
C105180,2,38,35.3,0,0,60.17,0,0
C105181,2,16,45.0,2,0,77.22,0,1
C105182,2,29,28.7,0,3,48.31,0,0
C105183,2,20,57.5,1,1,20.0,0,0
C105184,2,29,42.8,1,2,48.35,0,1
C105185,2,21,63.1,1,0,79.37,0,0
C105186,2,30,23.7,0,1,72.5,0,1
C105187,2,39,64.4,0,1,68.42,0,0
C105188,2,22,57.2,1,2,75.69,0,0
C105189,2,8,54.8,0,2,63.7,0,0
C105190,2,14,94.8,2,1,70.76,0,0
C105191,2,48,14.3,1,1,103.97,0,1
C105192,2,38,67.3,1,1,64.5,0,0
C105193,2,20,47.7,0,4,21.26,0,0
C105194,2,12,73.5,0,1,41.45,0,0
C105195,2,13,64.9,0,2,71.32,0,0
C105196,2,41,33.0,0,1,63.09,0,0
C105197,2,29,60.0,0,1,78.09,0,0
C105198,2,64,81.6,0,0,97.38,0,0
C105199,2,0,92.5,1,2,55.22,0,0
C105200,3,59,84.1,0,3,67.58,0,0
